,model,numb_vars,formula,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
0,projyear,3,"np.power(bm, 0.5) ~ dfi + satvi + bai_126 + dfi:satvi + dfi:bai_126 + satvi:bai_126",0.3494,0.3441,5453.4607,709.6552,41.7493,0.3073,0.5775,0.034,0.6124,,22.1311,,,,,,,458.0215,0.9942,1.0638,508.3528,542.2166,0.4137,0.018,0.4413
0,projyear,3,"np.power(bm, 0.5) ~ dfi + satvi + bai_236 + dfi:satvi + dfi:bai_236 + satvi:bai_236",0.3817,0.3767,5415.4445,689.1006,44.0779,0.2938,0.5608,0.0359,0.597,,20.9221,,,,,,,474.3495,1.0282,1.0177,502.9782,528.8406,0.4093,0.017,0.4304
0,projyear,3,"np.power(bm, 0.5) ~ dfi + satvi + bai_246 + dfi:satvi + dfi:bai_246 + satvi:bai_246",0.3727,0.3676,5426.2603,694.2914,38.1731,0.296,0.565,0.0311,0.5977,,19.7937,,,,,,,464.2726,1.0083,1.0152,502.8664,530.2235,0.4092,0.0161,0.4315
0,projyear,3,"np.power(bm, 0.5) ~ dfi + ndii7 + nir + dfi:ndii7 + dfi:nir + ndii7:nir",0.501,0.4969,5255.5776,620.6654,50.7666,0.2332,0.5051,0.0413,0.5608,,25.3843,,,,,,,431.468,0.9359,0.7932,453.6303,480.01,0.3692,0.0207,0.3906
0,projyear,3,"np.power(bm, 0.5) ~ dfi + ndii7 + swir1 + dfi:ndii7 + dfi:swir1 + ndii7:swir1",0.5061,0.502,5247.9752,618.5268,51.436,0.2298,0.5034,0.0419,0.5562,,25.6891,,,,,,,435.242,0.9432,0.7801,451.1928,478.3685,0.3672,0.0209,0.3893
0,projyear,3,"np.power(bm, 0.5) ~ dfi + ndii7 + swir2 + dfi:ndii7 + dfi:swir2 + ndii7:swir2",0.5054,0.5013,5249.0329,620.1216,50.2021,0.2291,0.5047,0.0409,0.5556,,26.3367,,,,,,,429.426,0.9309,0.7727,452.1051,483.4858,0.3679,0.0214,0.3935
0,projyear,3,"np.power(bm, 0.5) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126",0.4767,0.4725,5290.9852,627.6042,49.0993,0.2501,0.5108,0.04,0.5572,,24.4794,,,,,,,419.7162,0.9105,0.876,456.6119,482.3895,0.3716,0.0199,0.3926
0,projyear,3,"np.power(bm, 0.5) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136",0.4658,0.4615,5306.3932,643.2941,48.6839,0.2502,0.5235,0.0396,0.569,,24.3615,,,,,,,440.514,0.9563,0.8566,467.3654,493.2139,0.3804,0.0198,0.4014
0,projyear,3,"np.power(bm, 0.5) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236",0.447,0.4425,5332.2169,654.0471,45.0182,0.2599,0.5323,0.0366,0.5713,,24.6184,,,,,,,449.4631,0.976,0.8829,475.3507,504.9532,0.3868,0.02,0.4109
0,projyear,3,"np.power(bm, 0.5) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1",0.5118,0.5078,5239.3116,616.6646,56.1836,0.2287,0.5019,0.0457,0.5535,,29.1217,,,,,,,439.8743,0.9525,0.7828,448.1617,480.5545,0.3647,0.0237,0.3911
0,projyear,3,"np.power(bm, 0.5) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2",0.5095,0.5055,5242.7316,618.6763,55.7512,0.2288,0.5035,0.0454,0.5587,,30.5853,,,,,,,426.152,0.9231,0.7769,448.8576,482.9853,0.3653,0.0249,0.3931
0,projyear,3,"np.power(bm, 0.5) ~ dfi + nir + bai_126 + dfi:nir + dfi:bai_126 + nir:bai_126",0.3486,0.3433,5454.4033,705.4029,64.4066,0.3109,0.5741,0.0524,0.6447,,18.9445,,,,,,,498.5807,1.0797,1.0755,509.3612,537.4833,0.4145,0.0154,0.4374
0,projyear,3,"np.power(bm, 0.5) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136",0.3739,0.3688,5424.8664,689.3783,44.123,0.299,0.561,0.0359,0.5915,,18.3966,,,,,,,472.2601,1.0224,1.0608,501.6192,528.5697,0.4082,0.015,0.4302
0,projyear,3,"np.power(bm, 0.5) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236",0.3905,0.3855,5404.8241,685.3327,46.4939,0.2885,0.5577,0.0378,0.5975,,20.8327,,,,,,,470.8363,1.0193,1.0087,500.5454,528.9668,0.4074,0.017,0.4305
0,projyear,3,"np.power(bm, 0.5) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246",0.498,0.494,5259.9783,623.8142,48.8351,0.2319,0.5077,0.0397,0.5516,,23.9874,,,,,,,428.5029,0.9296,0.7774,454.2273,486.582,0.3697,0.0195,0.396
0,projyear,3,"np.power(bm, 0.5) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126",0.503,0.4989,5252.6521,619.4482,58.9122,0.2328,0.5041,0.0479,0.5563,,27.4028,,,,,,,436.472,0.9445,0.7964,448.5906,478.4874,0.3651,0.0223,0.3894
0,projyear,3,"np.power(bm, 0.5) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246",0.5101,0.5061,5241.8595,618.4195,51.0885,0.2258,0.5033,0.0416,0.5512,,26.3251,,,,,,,434.9714,0.943,0.7579,449.7789,479.9981,0.366,0.0214,0.3906
0,projyear,3,"np.power(bm, 0.5) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126",0.5099,0.5059,5242.1786,616.8552,56.7201,0.228,0.502,0.0462,0.5566,,27.6071,,,,,,,420.8326,0.9115,0.7724,445.3464,480.2298,0.3624,0.0225,0.3908
0,projyear,3,"np.power(bm, 0.5) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246",0.5064,0.5024,5247.4363,622.2271,50.9262,0.2268,0.5064,0.0414,0.5531,,27.2116,,,,,,,429.5868,0.9313,0.7586,451.9593,485.2717,0.3678,0.0221,0.3949
0,projyear,3,"np.power(bm, 0.5) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136",0.3852,0.3802,5411.2602,687.468,45.0878,0.2928,0.5595,0.0367,0.5981,,20.7278,,,,,,,469.115,1.0163,1.0267,499.662,527.4866,0.4066,0.0169,0.4293
0,projyear,3,"np.power(bm, 0.5) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236",0.3819,0.3769,5415.1964,690.3965,45.6353,0.2944,0.5619,0.0371,0.6023,,21.3172,,,,,,,468.6615,1.0155,1.0301,501.6879,530.6316,0.4083,0.0173,0.4318
0,projyear,3,"np.power(bm, 0.5) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246",0.3969,0.392,5396.9597,669.7265,39.2905,0.2908,0.545,0.032,0.5717,,22.1602,,,,,,,460.4392,1.0001,1.0254,486.0711,513.8821,0.3956,0.018,0.4182
0,projyear,3,"np.power(bm, 0.5) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246",0.4345,0.4299,5348.9612,660.5251,44.8698,0.2657,0.5375,0.0365,0.5725,,21.9735,,,,,,,453.0662,0.9833,0.9115,478.6172,504.6196,0.3895,0.0179,0.4107
0,projyear,3,"np.power(bm, 0.5) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246",0.4157,0.411,5373.2761,677.4766,45.9991,0.2718,0.5513,0.0374,0.5911,,24.7526,,,,,,,461.9594,1.0018,0.9218,489.1239,518.8432,0.3981,0.0201,0.4222
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir",0.5117,0.5078,5239.3556,615.7614,54.8934,0.2268,0.5011,0.0447,0.547,,30.9813,,,,,,,432.5608,0.9373,0.7724,450.0167,485.6343,0.3662,0.0252,0.3952
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126",0.5063,0.5023,5247.6157,613.6568,60.896,0.2343,0.4994,0.0496,0.5383,,35.1034,,,,,,,427.0658,0.9258,0.8095,448.3547,494.6336,0.3649,0.0286,0.4025
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246",0.4895,0.4854,5272.5255,629.4027,57.7456,0.24,0.5122,0.047,0.5526,,32.6733,,,,,,,435.6798,0.9432,0.8217,460.597,502.2544,0.3748,0.0266,0.4087
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + nir + bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126",0.4901,0.4859,5271.7094,628.5216,51.9117,0.2393,0.5115,0.0422,0.563,,25.8661,,,,,,,423.4632,0.9201,0.8069,452.3466,488.1138,0.3681,0.0211,0.3972
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + nir + bai_136 + ndvi:nir + ndvi:bai_136 + nir:bai_136",0.4865,0.4823,5276.9691,634.4588,59.7113,0.2395,0.5163,0.0486,0.5736,,29.7483,,,,,,,428.7277,0.9295,0.8078,455.2606,500.1989,0.3705,0.0242,0.4071
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246",0.4884,0.4842,5274.2075,629.6014,58.7528,0.2401,0.5124,0.0478,0.571,,31.0135,,,,,,,436.3662,0.947,0.8184,451.943,494.7694,0.3678,0.0252,0.4027
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + bai_126 + bai_136 + ndvi:bai_126 + ndvi:bai_136 + bai_126:bai_136",0.474,0.4697,5294.8726,636.5993,50.6116,0.2461,0.5181,0.0412,0.5595,,24.3925,,,,,,,418.4647,0.9084,0.834,456.7491,492.8493,0.3717,0.0199,0.4011
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246",0.4729,0.4686,5296.4134,639.0588,52.9906,0.2472,0.5201,0.0431,0.5663,,27.4751,,,,,,,420.0711,0.9117,0.8451,458.0002,496.407,0.3727,0.0224,0.404
0,projyear,3,"np.power(bm, 0.5) ~ ndvi + bai_136 + bai_246 + ndvi:bai_136 + ndvi:bai_246 + bai_136:bai_246",0.4748,0.4706,5293.6901,642.3845,58.4108,0.246,0.5228,0.0475,0.5765,,28.4741,,,,,,,424.6526,0.92,0.832,461.7588,502.9819,0.3758,0.0232,0.4093
0,projyear,3,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + ndti:ndii7 + ndti:nir + ndii7:nir",0.5045,0.5004,5250.3947,619.712,56.0817,0.2317,0.5043,0.0456,0.5571,,32.054,,,,,,,446.4177,0.9687,0.7955,452.9058,489.658,0.3686,0.0261,0.3985
0,projyear,3,"np.power(bm, 0.5) ~ ndti + ndii7 + swir1 + ndti:ndii7 + ndti:swir1 + ndii7:swir1",0.5041,0.5001,5250.9207,623.9812,56.88,0.2318,0.5078,0.0463,0.5654,,28.5601,,,,,,,440.2989,0.954,0.7918,453.7616,489.3045,0.3693,0.0232,0.3982
0,projyear,3,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126",0.4902,0.486,5271.6007,622.3717,53.0242,0.2417,0.5065,0.0432,0.5456,,31.8233,,,,,,,428.0913,0.9295,0.8489,451.8952,486.9421,0.3678,0.0259,0.3963
0,projyear,3,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136",0.4655,0.4612,5306.8216,645.5076,51.6815,0.2501,0.5253,0.0421,0.5694,,25.7565,,,,,,,440.6859,0.9564,0.857,468.4433,501.2762,0.3812,0.021,0.4079
0,projyear,3,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236",0.4455,0.441,5334.2943,653.6442,48.2843,0.2626,0.5319,0.0393,0.5843,,21.7664,,,,,,,447.5824,0.9723,0.8938,473.2269,501.9109,0.3851,0.0177,0.4085
0,projyear,3,"np.power(bm, 0.5) ~ ndti + nir + swir1 + ndti:nir + ndti:swir1 + nir:swir1",0.5079,0.5039,5245.1669,620.7952,59.1206,0.2294,0.5052,0.0481,0.5635,,29.2898,,,,,,,438.1667,0.9493,0.784,449.9613,485.6645,0.3662,0.0238,0.3952
0,projyear,3,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126",0.3064,0.3008,5501.1903,721.7353,65.0558,0.3382,0.5874,0.0529,0.6589,,34.819,,,,,,,517.2885,1.1243,1.1873,531.8267,586.5171,0.4328,0.0283,0.4773
0,projyear,3,"np.power(bm, 0.5) ~ ndti + nir + bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136",0.3762,0.3712,5422.068,690.6065,56.4078,0.3009,0.562,0.0459,0.6212,,29.9804,,,,,,,484.4295,1.0513,1.062,501.6212,548.5432,0.4082,0.0244,0.4464
0,projyear,3,"np.power(bm, 0.5) ~ ndti + nir + bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236",0.4003,0.3954,5392.7628,688.9639,66.3632,0.2837,0.5607,0.054,0.6269,,35.0103,,,,,,,471.2696,1.022,0.9802,496.8794,550.9122,0.4044,0.0285,0.4483
0,projyear,3,"np.power(bm, 0.5) ~ ndti + nir + bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246",0.5172,0.5132,5231.0278,612.1755,51.0711,0.2229,0.4982,0.0416,0.5419,,26.6743,,,,,,,420.2501,0.9112,0.7505,444.6994,482.3773,0.3619,0.0217,0.3926
0,projyear,3,"np.power(bm, 0.5) ~ ndti + swir1 + bai_126 + ndti:swir1 + ndti:bai_126 + swir1:bai_126",0.492,0.4878,5268.9786,625.18,60.2525,0.2392,0.5088,0.049,0.5761,,32.9907,,,,,,,445.0615,0.9638,0.8238,453.876,491.6345,0.3694,0.0268,0.4001
0,projyear,3,"np.power(bm, 0.5) ~ ndti + swir1 + bai_246 + ndti:swir1 + ndti:bai_246 + swir1:bai_246",0.5134,0.5094,5236.873,618.6179,56.47,0.2268,0.5034,0.046,0.5613,,27.8053,,,,,,,433.9141,0.9404,0.7669,449.4281,483.5351,0.3658,0.0226,0.3935
0,projyear,3,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136",0.4081,0.4033,5382.9718,677.3582,58.5202,0.2816,0.5512,0.0476,0.6084,,31.03,,,,,,,463.6752,1.0058,0.9705,488.5499,533.9964,0.3976,0.0253,0.4346
0,projyear,3,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236",0.4079,0.4031,5383.156,678.5284,59.1692,0.2814,0.5522,0.0482,0.6097,,31.4829,,,,,,,463.7501,1.0061,0.9692,489.347,535.8383,0.3982,0.0256,0.4361
0,projyear,3,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246",0.3925,0.3875,5402.3741,675.1581,41.383,0.2941,0.5495,0.0337,0.5835,,24.2812,,,,,,,463.5524,1.0086,1.0331,490.5438,533.0595,0.3992,0.0198,0.4338
0,projyear,3,"np.power(bm, 0.5) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246",0.4341,0.4295,5349.4413,664.1685,51.0374,0.2663,0.5405,0.0415,0.5855,,25.3125,,,,,,,450.1723,0.9771,0.9142,479.5804,518.1052,0.3903,0.0206,0.4216
0,projyear,3,"np.power(bm, 0.5) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246",0.4194,0.4147,5368.5492,676.6074,55.3897,0.2732,0.5506,0.0451,0.6044,,26.4182,,,,,,,459.8904,0.9983,0.9284,486.4692,527.8042,0.3959,0.0215,0.4295
0,projyear,3,"np.power(bm, 0.5) ~ satvi + ndii7 + nir + satvi:ndii7 + satvi:nir + ndii7:nir",0.4822,0.478,5283.0975,629.29,59.8006,0.2452,0.5121,0.0487,0.5769,,34.107,,,,,,,454.915,0.9887,0.8463,459.5038,501.7527,0.374,0.0278,0.4083
0,projyear,3,"np.power(bm, 0.5) ~ satvi + ndii7 + swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1",0.5038,0.4998,5251.3654,619.6807,58.8885,0.2319,0.5043,0.0479,0.5627,,33.415,,,,,,,442.0435,0.9591,0.793,450.29,493.2959,0.3665,0.0272,0.4015
0,projyear,3,"np.power(bm, 0.5) ~ satvi + ndii7 + swir2 + satvi:ndii7 + satvi:swir2 + ndii7:swir2",0.4842,0.48,5280.3356,629.684,60.3475,0.2445,0.5124,0.0491,0.5765,,33.8292,,,,,,,455.8038,0.9905,0.842,459.015,504.798,0.3736,0.0275,0.4108
0,projyear,3,"np.power(bm, 0.5) ~ satvi + ndii7 + bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126",0.4872,0.4831,5275.8602,618.6576,56.777,0.2471,0.5035,0.0462,0.5518,,31.5063,,,,,,,447.2011,0.9722,0.8751,450.1023,483.8373,0.3663,0.0256,0.3938
0,projyear,3,"np.power(bm, 0.5) ~ satvi + ndii7 + bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236",0.4436,0.4391,5336.7461,654.9184,50.6603,0.2633,0.533,0.0412,0.5793,,25.7312,,,,,,,456.2143,0.9908,0.8927,474.566,510.5764,0.3862,0.0209,0.4155
0,projyear,3,"np.power(bm, 0.5) ~ satvi + nir + swir1 + satvi:nir + satvi:swir1 + nir:swir1",0.512,0.5081,5238.8913,618.8254,59.3122,0.2252,0.5036,0.0483,0.5583,,32.5111,,,,,,,436.6905,0.9473,0.7592,446.7821,490.0051,0.3636,0.0265,0.3988
0,projyear,3,"np.power(bm, 0.5) ~ satvi + nir + swir2 + satvi:nir + satvi:swir2 + nir:swir2",0.4859,0.4817,5277.8054,630.5079,63.3643,0.2424,0.5131,0.0516,0.5795,,35.0216,,,,,,,450.0367,0.9767,0.8258,457.4642,504.0901,0.3723,0.0285,0.4102
0,projyear,3,"np.power(bm, 0.5) ~ satvi + nir + bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126",0.2509,0.2448,5558.665,761.3815,76.7727,0.3507,0.6196,0.0625,0.7061,,39.9164,,,,,,,531.8363,1.1556,1.2045,545.9301,614.7234,0.4443,0.0325,0.5003
0,projyear,3,"np.power(bm, 0.5) ~ satvi + nir + bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236",0.3751,0.37,5423.4705,694.8718,57.164,0.2943,0.5655,0.0465,0.6192,,27.2024,,,,,,,489.6813,1.0613,1.019,505.8439,548.2386,0.4117,0.0221,0.4462
0,projyear,3,"np.power(bm, 0.5) ~ satvi + nir + bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246",0.5101,0.5061,5241.8241,614.6506,59.9239,0.2271,0.5002,0.0488,0.5567,,31.6969,,,,,,,443.5334,0.9636,0.7658,444.9057,491.9348,0.3621,0.0258,0.4003
0,projyear,3,"np.power(bm, 0.5) ~ satvi + swir1 + bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126",0.4895,0.4853,5272.6426,628.4008,59.4397,0.2382,0.5114,0.0484,0.5756,,31.9806,,,,,,,442.9461,0.9594,0.8079,454.0917,497.5019,0.3695,0.026,0.4049
0,projyear,3,"np.power(bm, 0.5) ~ satvi + swir1 + bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246",0.5145,0.5106,5235.1165,613.7339,55.8326,0.2236,0.4995,0.0454,0.5533,,30.7855,,,,,,,434.975,0.9441,0.755,444.5936,485.2402,0.3618,0.0251,0.3949
0,projyear,3,"np.power(bm, 0.5) ~ satvi + swir2 + bai_126 + satvi:swir2 + satvi:bai_126 + swir2:bai_126",0.4734,0.4691,5295.768,634.2843,61.7649,0.2502,0.5162,0.0503,0.5884,,35.1098,,,,,,,455.5708,0.9872,0.8596,460.8677,503.5872,0.3751,0.0286,0.4098
0,projyear,3,"np.power(bm, 0.5) ~ satvi + swir2 + bai_246 + satvi:swir2 + satvi:bai_246 + swir2:bai_246",0.4947,0.4906,5264.9701,622.8142,58.4517,0.2364,0.5069,0.0476,0.5672,,32.5119,,,,,,,450.8117,0.9801,0.8059,452.8902,498.9383,0.3686,0.0265,0.406
0,projyear,3,"np.power(bm, 0.5) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236",0.3816,0.3766,5415.5846,688.2063,56.7272,0.2938,0.5601,0.0462,0.6099,,25.4068,,,,,,,485.638,1.0528,1.011,498.5268,537.8778,0.4057,0.0207,0.4377
0,projyear,3,"np.power(bm, 0.5) ~ satvi + bai_126 + bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246",0.3827,0.3777,5414.3049,677.4657,40.1289,0.2978,0.5513,0.0327,0.5839,,27.0254,,,,,,,477.7341,1.0386,1.0468,492.4749,532.3643,0.4008,0.022,0.4332
0,projyear,3,"np.power(bm, 0.5) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246",0.4095,0.4047,5381.1892,677.6126,49.1634,0.2758,0.5515,0.04,0.599,,24.927,,,,,,,468.2073,1.0163,0.9352,490.6992,526.5592,0.3993,0.0203,0.4285
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5104,0.5065,5241.3134,614.9943,56.6545,0.2297,0.5005,0.0461,0.5593,,28.2628,,,,,,,449.5151,0.9754,0.785,445.4404,476.1125,0.3625,0.023,0.3875
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2",0.4898,0.4857,5272.1387,624.7215,57.9283,0.241,0.5084,0.0471,0.5749,,31.1302,,,,,,,448.9624,0.9754,0.827,449.0668,490.0326,0.3655,0.0253,0.3988
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + nir + bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126",0.4912,0.4871,5270.0322,620.4362,55.6329,0.2447,0.5049,0.0453,0.5681,,28.5622,,,,,,,435.8821,0.9475,0.8454,449.9255,477.9806,0.3662,0.0232,0.389
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136",0.4818,0.4776,5283.7132,633.2296,59.348,0.2442,0.5153,0.0483,0.5804,,32.7353,,,,,,,445.3705,0.9668,0.8387,458.0055,496.6498,0.3727,0.0266,0.4042
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236",0.4778,0.4736,5289.4751,635.6904,57.7651,0.246,0.5173,0.047,0.5838,,29.2098,,,,,,,448.4517,0.9734,0.8386,460.2269,495.534,0.3745,0.0238,0.4033
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126",0.5092,0.5052,5243.1674,611.9771,58.9012,0.2331,0.498,0.0479,0.5606,,32.3034,,,,,,,433.3273,0.9396,0.7998,442.4675,475.1447,0.3601,0.0263,0.3867
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126",0.4903,0.4862,5271.408,622.2427,57.6222,0.2437,0.5064,0.0469,0.5706,,31.8837,,,,,,,434.4211,0.9433,0.8396,449.7258,485.7943,0.366,0.0259,0.3953
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136",0.4813,0.477,5284.5146,628.1717,53.1502,0.2455,0.5112,0.0433,0.563,,28.0765,,,,,,,429.7596,0.9336,0.8472,453.1514,484.3241,0.3688,0.0228,0.3942
0,projyear,3,"np.power(bm, 0.5) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236",0.4778,0.4736,5289.4484,631.1592,52.2701,0.247,0.5136,0.0425,0.5656,,26.7212,,,,,,,430.1377,0.9342,0.8499,456.4757,486.9186,0.3715,0.0217,0.3963
0,projyear,3,"np.power(bm, 0.5) ~ nir + swir1 + bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5236,0.5198,5220.9414,605.734,54.3456,0.2231,0.493,0.0442,0.5424,,27.294,,,,,,,432.761,0.9394,0.7628,437.9156,469.9608,0.3564,0.0222,0.3825
0,projyear,3,"np.power(bm, 0.5) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5146,0.5107,5234.958,612.6933,57.9954,0.2278,0.4986,0.0472,0.5581,,30.1846,,,,,,,437.3994,0.9489,0.7743,443.4911,476.4459,0.3609,0.0246,0.3877
0,projyear,3,"np.power(bm, 0.5) ~ nir + swir2 + bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126",0.4915,0.4874,5269.6534,624.5113,58.9945,0.241,0.5082,0.048,0.5714,,31.8612,,,,,,,439.1707,0.954,0.8236,450.2899,491.0902,0.3665,0.0259,0.3997
0,projyear,3,"np.power(bm, 0.5) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246",0.4922,0.4881,5268.5878,624.8952,59.7481,0.239,0.5086,0.0486,0.5743,,31.7401,,,,,,,436.8284,0.9485,0.8147,449.8924,491.2273,0.3661,0.0258,0.3998
0,projyear,3,"np.power(bm, 0.5) ~ nir + bai_126 + bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.3832,0.3782,5413.6491,690.6728,55.4844,0.2912,0.5621,0.0452,0.6148,,26.8295,,,,,,,488.5217,1.0598,1.0062,501.1584,542.1668,0.4079,0.0218,0.4412
0,projyear,3,"np.power(bm, 0.5) ~ nir + bai_126 + bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.3838,0.3788,5412.9862,689.6565,54.5903,0.2908,0.5613,0.0444,0.6114,,26.0988,,,,,,,484.7968,1.0522,1.0035,499.5793,539.0993,0.4066,0.0212,0.4387
0,projyear,3,"np.power(bm, 0.5) ~ nir + bai_126 + bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.4911,0.487,5270.1581,625.5941,57.4418,0.2388,0.5091,0.0467,0.5642,,29.7475,,,,,,,434.2254,0.9436,0.8015,450.0698,496.5031,0.3663,0.0242,0.4041
0,projyear,3,"np.power(bm, 0.5) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246",0.4872,0.483,5275.9613,629.262,56.9362,0.2405,0.5121,0.0463,0.5707,,29.2949,,,,,,,436.0771,0.9464,0.8173,452.2198,494.0748,0.368,0.0238,0.4021
