,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
1,projyear,2,3,bm ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5501,,43645.0999,628.9665,18.977,0.743,,,398.5598,1.3143,36.7341,431.3343,0.5096,
2,projyear,3,3,bm ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5501,,43645.0999,568.6004,24.6558,0.6717,,,393.849,1.2236,45.438,410.5033,0.485,
3,projyear,4,3,bm ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5501,,43645.0999,562.916,30.5006,0.665,,,389.8486,1.3662,58.9127,412.4185,0.4872,
4,projyear,5,3,bm ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5501,,43645.0999,588.8703,26.6138,0.6957,,,431.5435,1.4259,48.2749,421.2586,0.4977,
0,projyear,1,3,bm ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5492,,43648.2531,525.7067,28.9645,0.621,,,412.9599,1.3889,56.6312,380.641,0.4497,
1,projyear,2,3,bm ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5492,,43648.2531,629.7868,18.1762,0.744,,,398.3027,1.3135,35.1883,431.6275,0.5099,
2,projyear,3,3,bm ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5492,,43648.2531,569.0243,24.2889,0.6722,,,394.3406,1.2252,44.7617,410.1192,0.4845,
3,projyear,4,3,bm ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5492,,43648.2531,562.9143,29.7925,0.665,,,389.9545,1.3666,57.5447,412.4142,0.4872,
4,projyear,5,3,bm ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5492,,43648.2531,587.9828,25.8035,0.6946,,,429.6753,1.4198,46.8059,419.6798,0.4958,
0,projyear,1,3,bm ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.588,,43511.1309,505.738,21.9766,0.5975,,,387.3384,1.3027,42.9594,365.6215,0.4319,
1,projyear,2,3,bm ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.588,,43511.1309,633.009,11.461,0.7478,,,391.0615,1.2896,22.2058,420.9856,0.4973,
2,projyear,3,3,bm ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.588,,43511.1309,541.2755,17.624,0.6394,,,375.4553,1.1665,32.4894,379.1092,0.4479,
3,projyear,4,3,bm ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.588,,43511.1309,552.6146,22.0463,0.6528,,,367.4017,1.2875,42.5792,394.6973,0.4663,
4,projyear,5,3,bm ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.588,,43511.1309,570.4589,16.7258,0.6739,,,390.9052,1.2917,30.3424,386.9897,0.4572,
0,projyear,1,3,bm ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5875,,43513.0401,505.1169,21.2703,0.5967,,,386.3125,1.2993,41.5787,363.1744,0.429,
1,projyear,2,3,bm ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5875,,43513.0401,632.606,10.9877,0.7473,,,390.756,1.2886,21.2916,419.7412,0.4959,
2,projyear,3,3,bm ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5875,,43513.0401,542.9449,17.0009,0.6414,,,375.0489,1.1652,31.342,378.9142,0.4476,
3,projyear,4,3,bm ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5875,,43513.0401,552.3501,20.9865,0.6525,,,365.7202,1.2816,40.5354,393.953,0.4654,
4,projyear,5,3,bm ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5875,,43513.0401,571.0696,15.9101,0.6746,,,390.0778,1.2889,28.865,387.3104,0.4576,
0,projyear,1,3,bm ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6098,,43431.1772,495.7329,22.1233,0.5856,,,381.5628,1.2833,43.248,360.7706,0.4262,
1,projyear,2,3,bm ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6098,,43431.1772,614.6528,11.7443,0.7261,,,384.954,1.2695,22.75,409.0386,0.4832,
2,projyear,3,3,bm ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6098,,43431.1772,553.4114,17.6357,0.6538,,,373.5223,1.1605,32.5044,384.023,0.4537,
3,projyear,4,3,bm ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6098,,43431.1772,545.6176,21.7476,0.6446,,,357.5699,1.2531,42.0057,392.5627,0.4638,
4,projyear,5,3,bm ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6098,,43431.1772,555.2996,16.7436,0.656,,,380.5323,1.2574,30.3806,379.1491,0.4479,
0,projyear,1,3,bm ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.609,,43434.09,499.6677,21.8014,0.5903,,,383.7618,1.2907,42.6163,359.0195,0.4241,
1,projyear,2,3,bm ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.609,,43434.09,614.0934,11.3281,0.7255,,,384.6286,1.2684,21.9536,410.8645,0.4854,
2,projyear,3,3,bm ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.609,,43434.09,549.8616,17.6459,0.6496,,,368.6658,1.1454,32.5226,380.7274,0.4498,
3,projyear,4,3,bm ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.609,,43434.09,544.0734,21.3199,0.6427,,,354.6178,1.2427,41.1809,391.3345,0.4623,
4,projyear,5,3,bm ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.609,,43434.09,558.8526,16.5315,0.6602,,,382.0327,1.2623,29.9983,380.2803,0.4492,
0,projyear,1,3,bm ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5751,,43557.2854,508.2272,27.5604,0.6004,,,393.5762,1.3237,53.8778,376.4358,0.4447,
1,projyear,2,3,bm ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5751,,43557.2854,634.0504,16.0877,0.749,,,395.8557,1.3054,31.141,426.9168,0.5043,
2,projyear,3,3,bm ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5751,,43557.2854,542.7394,22.536,0.6412,,,381.8254,1.1863,41.5382,391.349,0.4623,
3,projyear,4,3,bm ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5751,,43557.2854,561.0546,28.5127,0.6628,,,377.3062,1.3222,55.0634,404.9366,0.4784,
4,projyear,5,3,bm ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5751,,43557.2854,580.3486,23.3489,0.6856,,,402.9685,1.3315,42.3436,402.9278,0.476,
0,projyear,1,3,bm ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5818,,43533.5214,502.4496,25.8337,0.5936,,,387.6223,1.3037,50.5007,365.8864,0.4322,
1,projyear,2,3,bm ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5818,,43533.5214,631.4981,15.2112,0.746,,,390.6973,1.2884,29.4428,422.6835,0.4993,
2,projyear,3,3,bm ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5818,,43533.5214,544.4657,20.7876,0.6432,,,374.1942,1.1626,38.3186,386.0054,0.456,
3,projyear,4,3,bm ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5818,,43533.5214,558.7925,26.0769,0.6601,,,367.1541,1.2867,50.3628,400.6516,0.4733,
4,projyear,5,3,bm ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5818,,43533.5214,577.0521,21.2631,0.6817,,,391.7342,1.2944,38.5615,399.7068,0.4722,
0,projyear,1,3,bm ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4405,,44008.2933,556.2865,32.5583,0.6572,,,426.7794,1.4354,63.6559,407.8656,0.4818,
1,projyear,2,3,bm ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4405,,44008.2933,681.2326,19.9322,0.8048,,,422.5764,1.3935,38.5999,466.9401,0.5516,
2,projyear,3,3,bm ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4405,,44008.2933,590.1184,28.4872,0.6971,,,436.153,1.3551,52.51,430.9251,0.5091,
3,projyear,4,3,bm ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4405,,44008.2933,599.4945,34.0658,0.7082,,,429.4392,1.5049,65.8006,439.6768,0.5194,
4,projyear,5,3,bm ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4405,,44008.2933,636.7156,30.0123,0.7522,,,467.6914,1.5454,54.4374,454.105,0.5365,
0,projyear,1,3,bm ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4426,,44001.7877,554.8699,30.8874,0.6555,,,423.8472,1.4255,60.3889,406.8185,0.4806,
1,projyear,2,3,bm ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4426,,44001.7877,681.99,18.3252,0.8057,,,425.8208,1.4042,35.4971,466.1666,0.5507,
2,projyear,3,3,bm ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4426,,44001.7877,588.9458,27.1048,0.6958,,,435.478,1.353,49.9644,428.8241,0.5066,
3,projyear,4,3,bm ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4426,,44001.7877,599.0941,32.3071,0.7077,,,428.9579,1.5033,62.4054,437.4533,0.5168,
4,projyear,5,3,bm ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4426,,44001.7877,635.172,28.2306,0.7504,,,466.9537,1.5429,51.2114,450.2965,0.532,
0,projyear,1,4,bm ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5841,,43531.1866,505.6862,22.5516,0.5974,,,401.4354,1.3502,44.0875,363.3074,0.4292,
1,projyear,2,4,bm ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5841,,43531.1866,632.2991,13.658,0.747,,,400.0531,1.3192,26.4399,425.4647,0.5026,
2,projyear,3,4,bm ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5841,,43531.1866,548.1273,17.8512,0.6475,,,378.6018,1.1763,32.9082,381.0399,0.4501,
3,projyear,4,4,bm ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5841,,43531.1866,557.9025,22.7772,0.6591,,,368.2401,1.2905,43.9985,398.3367,0.4706,
4,projyear,5,4,bm ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5841,,43531.1866,565.5405,17.7564,0.6681,,,394.4968,1.3035,32.2069,390.8558,0.4617,
0,projyear,1,4,bm ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5706,,43579.664,507.7336,24.1694,0.5998,,,404.1205,1.3592,47.2568,367.1901,0.4338,
1,projyear,2,4,bm ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5706,,43579.664,626.5764,13.6868,0.7402,,,391.9492,1.2925,26.5121,425.5117,0.5027,
2,projyear,3,4,bm ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5706,,43579.664,559.4933,19.2753,0.661,,,382.6922,1.189,35.5329,394.7803,0.4664,
3,projyear,4,4,bm ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5706,,43579.664,561.7007,22.5496,0.6636,,,376.8982,1.3208,43.5786,406.1198,0.4798,
4,projyear,5,4,bm ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5706,,43579.664,579.4694,18.9625,0.6846,,,413.5551,1.3665,34.4096,407.5889,0.4815,
0,projyear,1,4,bm ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5443,,43671.7057,514.411,23.8961,0.6077,,,403.7109,1.3578,46.7248,375.7268,0.4439,
1,projyear,2,4,bm ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5443,,43671.7057,644.1937,13.5544,0.761,,,401.0592,1.3226,26.2508,437.8903,0.5173,
2,projyear,3,4,bm ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5443,,43671.7057,571.0429,19.8034,0.6746,,,396.6691,1.2324,36.5039,402.9946,0.4761,
3,projyear,4,4,bm ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5443,,43671.7057,570.5771,23.0613,0.6741,,,384.5112,1.3475,44.5596,412.7454,0.4876,
4,projyear,5,4,bm ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5443,,43671.7057,580.7849,18.7143,0.6861,,,406.4498,1.343,33.9534,408.2961,0.4823,
0,projyear,1,4,bm ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.6217,,43392.7522,495.8803,20.9786,0.5858,,,389.3581,1.3095,41.0161,360.2162,0.4255,
1,projyear,2,4,bm ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.6217,,43392.7522,606.0583,10.3324,0.716,,,389.5209,1.2845,20.0292,404.7674,0.4782,
2,projyear,3,4,bm ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.6217,,43392.7522,546.4056,16.3563,0.6455,,,371.6847,1.1548,30.1551,379.8149,0.4487,
3,projyear,4,4,bm ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.6217,,43392.7522,545.6207,19.7812,0.6446,,,360.1497,1.2621,38.2181,390.0501,0.4608,
4,projyear,5,4,bm ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.6217,,43392.7522,548.8065,14.6712,0.6483,,,387.852,1.2816,26.6302,372.7325,0.4403,
0,projyear,1,4,bm ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5207,,43752.4003,520.973,26.4301,0.6155,,,395.0145,1.3286,51.6667,375.9602,0.4441,
1,projyear,2,4,bm ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5207,,43752.4003,654.0174,15.4511,0.7726,,,398.7362,1.3149,29.9249,438.4715,0.518,
2,projyear,3,4,bm ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5207,,43752.4003,567.0807,21.7399,0.6699,,,390.8222,1.2142,40.0757,405.1654,0.4786,
3,projyear,4,4,bm ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5207,,43752.4003,575.9862,25.4238,0.6804,,,383.9949,1.3457,49.1167,417.1817,0.4928,
4,projyear,5,4,bm ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5207,,43752.4003,603.9485,21.7907,0.7135,,,412.1391,1.3618,39.5308,422.808,0.4995,
0,projyear,1,4,bm ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5827,,43536.4406,509.6771,23.1433,0.6021,,,401.6981,1.351,45.2431,366.011,0.4324,
1,projyear,2,4,bm ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5827,,43536.4406,632.5513,13.535,0.7473,,,397.5279,1.3109,26.2024,421.4047,0.4978,
2,projyear,3,4,bm ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5827,,43536.4406,545.7553,17.7353,0.6447,,,377.1239,1.1717,32.6988,380.2135,0.4492,
3,projyear,4,4,bm ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5827,,43536.4406,556.4345,23.385,0.6573,,,373.3722,1.3085,45.1718,397.6868,0.4698,
4,projyear,5,4,bm ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5827,,43536.4406,568.0347,17.8959,0.6711,,,398.8422,1.3179,32.4617,390.1982,0.461,
0,projyear,1,4,bm ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5558,,43631.7765,524.3217,26.7547,0.6194,,,409.7672,1.3782,52.3083,377.364,0.4458,
1,projyear,2,4,bm ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5558,,43631.7765,628.9518,16.5671,0.743,,,399.4212,1.3172,32.0748,427.4078,0.5049,
2,projyear,3,4,bm ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5558,,43631.7765,555.0054,21.7087,0.6557,,,383.5388,1.1916,40.0226,393.7864,0.4652,
3,projyear,4,4,bm ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5558,,43631.7765,565.3384,26.2003,0.6679,,,384.208,1.3464,50.6168,408.5162,0.4826,
4,projyear,5,4,bm ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5558,,43631.7765,588.9235,22.2162,0.6957,,,426.8124,1.4103,40.3062,417.377,0.4931,
0,projyear,1,4,bm ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5244,,43739.8632,531.3586,23.2513,0.6277,,,404.9141,1.3619,45.4629,383.4058,0.4529,
1,projyear,2,4,bm ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5244,,43739.8632,653.7502,14.2432,0.7723,,,406.4161,1.3402,27.5867,436.7768,0.516,
2,projyear,3,4,bm ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5244,,43739.8632,569.3475,18.6499,0.6726,,,404.4442,1.2565,34.3854,406.7653,0.4805,
3,projyear,4,4,bm ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5244,,43739.8632,570.2085,22.6787,0.6736,,,391.7713,1.3729,43.8155,411.9347,0.4866,
4,projyear,5,4,bm ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5244,,43739.8632,592.067,18.8413,0.6994,,,430.3369,1.4219,34.1857,418.6542,0.4946,
0,projyear,1,4,bm ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5364,,43698.8037,530.8463,22.3115,0.6271,,,395.5695,1.3304,43.6215,382.646,0.452,
1,projyear,2,4,bm ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5364,,43698.8037,645.2258,13.5738,0.7622,,,392.8642,1.2955,26.3037,434.2442,0.513,
2,projyear,3,4,bm ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5364,,43698.8037,565.9237,18.0202,0.6686,,,396.1962,1.2309,33.227,402.5103,0.4755,
3,projyear,4,4,bm ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5364,,43698.8037,564.5207,21.3575,0.6669,,,379.5873,1.3302,41.2656,410.6885,0.4852,
4,projyear,5,4,bm ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5364,,43698.8037,589.6284,17.8266,0.6966,,,420.1491,1.3883,32.3536,408.3842,0.4824,
0,projyear,1,4,bm ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5771,,43556.2594,498.5858,25.6181,0.589,,,377.4074,1.2693,50.0732,368.6705,0.4355,
1,projyear,2,4,bm ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5771,,43556.2594,639.9068,16.0268,0.756,,,395.4339,1.304,31.0233,430.9722,0.5091,
2,projyear,3,4,bm ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5771,,43556.2594,552.0769,21.4742,0.6522,,,378.6677,1.1765,39.5732,385.8192,0.4558,
3,projyear,4,4,bm ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5771,,43556.2594,561.2409,27.1445,0.663,,,369.1712,1.2937,52.412,404.7295,0.4781,
4,projyear,5,4,bm ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5771,,43556.2594,568.7426,21.8068,0.6719,,,379.1941,1.253,39.5523,388.4028,0.4588,
0,projyear,1,4,bm ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.586,,43524.2983,505.0753,23.1563,0.5967,,,376.3917,1.2659,45.2601,363.4703,0.4294,
1,projyear,2,4,bm ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.586,,43524.2983,629.3696,13.5559,0.7435,,,381.7553,1.2589,26.2675,423.3083,0.5001,
2,projyear,3,4,bm ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.586,,43524.2983,543.1994,19.4864,0.6417,,,364.7631,1.1333,35.9207,374.8245,0.4428,
3,projyear,4,4,bm ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.586,,43524.2983,554.5009,23.5618,0.6551,,,357.147,1.2516,45.5053,398.2363,0.4705,
4,projyear,5,4,bm ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.586,,43524.2983,573.9514,18.7715,0.678,,,389.0289,1.2855,34.059,388.0241,0.4584,
0,projyear,1,4,bm ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.6225,,43389.7981,495.1897,21.1974,0.585,,,385.603,1.2969,41.4439,360.5487,0.4259,
1,projyear,2,4,bm ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.6225,,43389.7981,605.594,10.707,0.7154,,,391.1271,1.2898,20.7518,407.2984,0.4812,
2,projyear,3,4,bm ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.6225,,43389.7981,545.6053,16.9217,0.6446,,,373.3711,1.16,31.195,379.7976,0.4487,
