,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
4,projyear,5,3,np.log(bm) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5125,0.5112,7708.7424,656.4447,5.2619,0.8768,1.3253,0.2298,413.7806,1.4957,9.1142,422.579,0.5644,0.9486
0,projyear,1,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.5124,0.5111,7675.452,695.0881,3.2174,0.9284,1.2875,0.2233,348.4249,1.2297,5.6589,425.5816,0.5685,0.9164
1,projyear,2,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.5244,0.5231,7640.2408,623.7203,3.724,0.8331,1.3353,0.2316,345.4666,1.2395,6.6683,405.9499,0.5422,0.9495
2,projyear,3,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.5301,0.5288,7578.1741,631.611,4.1156,0.8437,1.4055,0.2437,378.9088,1.3988,6.9069,424.3102,0.5668,1.0121
3,projyear,4,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.5058,0.5045,7620.9853,577.8886,4.5036,0.7719,1.3596,0.2358,361.9604,1.3489,7.451,389.1821,0.5198,0.9719
4,projyear,5,3,np.log(bm) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.5238,0.5225,7656.3157,641.997,5.4417,0.8575,1.3137,0.2278,376.3761,1.3605,9.4361,420.0316,0.561,0.9407
0,projyear,1,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.4834,0.482,7804.2422,655.821,3.807,0.876,1.298,0.2251,437.4676,1.544,6.6245,413.5036,0.5523,0.9088
1,projyear,2,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.4979,0.4965,7761.2908,864.2693,3.9059,1.1544,1.358,0.2355,767.2018,2.7527,6.952,459.1771,0.6133,0.9826
2,projyear,3,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5063,0.5049,7688.2331,693.3985,4.5492,0.9262,1.446,0.2508,463.533,1.7112,7.5953,449.8184,0.6008,1.0417
3,projyear,4,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.4838,0.4824,7718.109,648.5543,4.9482,0.8663,1.4116,0.2448,494.2176,1.8417,8.1762,407.9541,0.5449,1.0085
4,projyear,5,3,np.log(bm) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5001,0.4988,7764.5091,779.8651,5.5397,1.0417,1.3536,0.2347,684.964,2.4759,9.5855,448.0849,0.5985,0.9578
0,projyear,1,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.4868,0.4854,7789.7062,677.3297,3.5399,0.9047,1.3022,0.2258,460.1135,1.6239,6.1993,421.2724,0.5627,0.9224
1,projyear,2,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.4995,0.4982,7754.0023,809.7009,3.7956,1.0815,1.3517,0.2344,754.3146,2.7064,6.7828,440.0722,0.5878,0.9738
2,projyear,3,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.507,0.5057,7684.7139,721.2992,4.341,0.9635,1.4358,0.249,448.1853,1.6546,7.2509,445.2644,0.5948,1.0329
3,projyear,4,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.487,0.4856,7704.2398,667.8979,4.9476,0.8921,1.4126,0.245,549.45,2.0475,8.1747,411.0726,0.5491,1.0103
4,projyear,5,3,np.log(bm) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.5022,0.5009,7755.0926,741.6662,5.6233,0.9907,1.3502,0.2341,627.6946,2.2689,9.7227,444.6967,0.594,0.9621
0,projyear,1,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.4659,0.4645,7878.473,718.0912,3.8321,0.9592,1.3511,0.2343,356.4439,1.258,6.7075,438.0766,0.5852,0.9663
1,projyear,2,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.475,0.4736,7860.6884,629.2857,4.3446,0.8406,1.3746,0.2384,350.412,1.2572,7.7322,416.5456,0.5564,0.9812
2,projyear,3,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.4849,0.4835,7782.5809,665.4646,4.3127,0.8889,1.4708,0.2551,414.0725,1.5286,7.224,454.5887,0.6072,1.0824
3,projyear,4,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.4631,0.4617,7805.6504,578.1113,5.878,0.7722,1.446,0.2508,365.89,1.3635,9.6611,397.6974,0.5312,1.0349
4,projyear,5,3,np.log(bm) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.4785,0.4771,7859.0567,663.7756,5.6054,0.8866,1.3771,0.2388,388.3434,1.4037,9.7134,434.7258,0.5807,0.9968
0,projyear,1,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.5052,0.5038,7708.367,714.0202,3.3401,0.9537,1.2974,0.225,358.1813,1.2641,5.8622,424.9544,0.5676,0.9182
1,projyear,2,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.5168,0.5154,7675.871,624.9126,3.6925,0.8347,1.3383,0.2321,354.3895,1.2715,6.5901,407.9993,0.545,0.953
2,projyear,3,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.5249,0.5236,7602.3737,672.7732,4.1652,0.8986,1.4237,0.2469,424.4558,1.567,6.9728,452.8984,0.6049,1.0453
3,projyear,4,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.4991,0.4978,7650.9246,570.7332,4.4772,0.7623,1.3709,0.2377,361.2024,1.346,7.3915,385.9735,0.5156,0.9845
4,projyear,5,3,np.log(bm) ~ ndii7 + swir2 + bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.5171,0.5158,7687.6048,662.4225,5.5305,0.8848,1.3235,0.2295,386.6565,1.3976,9.5707,429.1646,0.5732,0.9508
0,projyear,1,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.3817,0.38,8204.6392,701.6355,4.2367,0.9372,1.4497,0.2514,422.838,1.4923,7.425,455.0509,0.6078,1.0518
1,projyear,2,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.3911,0.3895,8191.0674,677.5141,4.9117,0.905,1.4716,0.2552,425.9267,1.5282,8.7447,451.3956,0.6029,1.0677
2,projyear,3,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.3955,0.3939,8139.219,681.4677,5.2302,0.9103,1.5413,0.2673,411.3738,1.5187,8.7386,461.1046,0.6159,1.1216
3,projyear,4,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.3909,0.3893,8086.8888,650.4974,7.2123,0.8689,1.6082,0.2789,456.5358,1.7013,11.8561,435.3822,0.5816,1.1537
4,projyear,5,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.3941,0.3925,8193.2258,711.8336,6.1242,0.9508,1.4683,0.2546,489.0107,1.7676,10.6137,459.4667,0.6137,1.0633
0,projyear,1,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.3852,0.3835,8191.9752,712.2927,4.3174,0.9514,1.4496,0.2514,419.1663,1.4794,7.5643,457.5703,0.6112,1.0494
1,projyear,2,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.3937,0.392,8181.6456,675.5203,4.8852,0.9023,1.4663,0.2543,412.1811,1.4789,8.7035,450.2319,0.6014,1.0624
2,projyear,3,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.3977,0.3961,8131.2264,685.1598,5.1342,0.9152,1.5346,0.2661,402.2067,1.4848,8.5832,459.6328,0.6139,1.1167
3,projyear,4,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.3944,0.3927,8074.1783,656.3651,7.3182,0.8767,1.6069,0.2787,457.4853,1.7048,12.0266,437.8054,0.5848,1.1535
4,projyear,5,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.397,0.3954,8182.5526,701.0008,6.0425,0.9363,1.4649,0.254,462.4044,1.6715,10.4761,459.1105,0.6132,1.0613
0,projyear,1,3,np.log(bm) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.4858,0.4844,7793.8234,690.6273,3.7024,0.9225,1.3095,0.2271,320.1419,1.1299,6.5024,419.3142,0.5601,0.9204
1,projyear,2,3,np.log(bm) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.4957,0.4944,7770.7564,618.49,4.3256,0.8261,1.3422,0.2328,321.0439,1.1519,7.7269,403.778,0.5393,0.943
2,projyear,3,3,np.log(bm) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5069,0.5056,7685.376,629.5498,4.4572,0.8409,1.4453,0.2506,363.3321,1.3413,7.4748,425.4245,0.5683,1.0329
3,projyear,4,3,np.log(bm) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.4847,0.4833,7714.2647,574.7676,5.8675,0.7677,1.4146,0.2453,336.3213,1.2533,9.6664,388.5615,0.519,0.9884
4,projyear,5,3,np.log(bm) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5009,0.4995,7761.2577,637.3153,5.0876,0.8513,1.3549,0.235,348.4518,1.2596,8.8535,417.1425,0.5572,0.9717
0,projyear,1,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.514,0.5127,7668.2145,685.4962,3.2854,0.9156,1.2716,0.2205,317.0693,1.119,5.7884,415.0328,0.5544,0.8943
1,projyear,2,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5262,0.5249,7631.8353,634.0048,3.8254,0.8469,1.32,0.2289,320.6788,1.1506,6.8443,410.7556,0.5487,0.9365
2,projyear,3,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5359,0.5347,7550.095,645.9406,4.4191,0.8628,1.4142,0.2453,382.8343,1.4133,7.4071,436.4617,0.583,1.0213
3,projyear,4,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5091,0.5078,7605.9201,566.8504,4.8861,0.7572,1.3539,0.2348,330.9289,1.2332,8.0751,382.545,0.511,0.9504
4,projyear,5,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5285,0.5272,7634.4855,646.5437,5.6741,0.8636,1.3163,0.2283,369.1104,1.3342,9.8419,422.9326,0.5649,0.9418
0,projyear,1,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.4839,0.4825,7802.0403,631.3367,3.6938,0.8433,1.2846,0.2228,407.3349,1.4376,6.4508,408.4373,0.5456,0.8995
1,projyear,2,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.4998,0.4984,7752.7365,684.1557,3.9339,0.9138,1.3525,0.2345,423.9228,1.521,7.0061,430.6591,0.5752,0.9653
2,projyear,3,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.5096,0.5083,7672.9836,667.1648,4.7003,0.8911,1.4484,0.2512,465.1834,1.7173,7.8318,435.52,0.5817,1.0251
3,projyear,4,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.4883,0.4869,7698.4061,622.154,5.2107,0.831,1.4196,0.2462,458.6287,1.7091,8.5856,396.5602,0.5297,0.9912
4,projyear,5,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.5022,0.5009,7755.3052,678.1511,4.8373,0.9058,1.3495,0.234,487.7155,1.7629,8.3868,435.3035,0.5814,0.9709
0,projyear,1,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.4731,0.4716,7848.4137,672.4229,3.5942,0.8982,1.3207,0.229,368.3781,1.3001,6.3159,417.993,0.5583,0.9308
1,projyear,2,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.4842,0.4828,7821.242,623.3803,4.0862,0.8327,1.3593,0.2357,376.1283,1.3495,7.3042,406.7532,0.5433,0.9587
2,projyear,3,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.4926,0.4912,7749.0413,621.4613,4.4176,0.8301,1.4486,0.2512,405.3391,1.4964,7.3933,412.859,0.5515,1.0223
3,projyear,4,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.4765,0.4751,7749.363,599.0801,5.7049,0.8002,1.4491,0.2513,403.9013,1.5051,9.4028,392.3721,0.5241,1.0124
4,projyear,5,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.4885,0.4871,7815.7133,641.1085,5.0563,0.8563,1.3672,0.2371,407.7732,1.474,8.7803,420.5111,0.5617,0.9784
0,projyear,1,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.448,0.4465,7951.9349,693.2017,4.3627,0.9259,1.3533,0.2347,341.4565,1.2051,7.6006,428.5591,0.5724,0.9582
1,projyear,2,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.4603,0.4588,7922.3392,1764.5264,4.7524,2.3569,1.395,0.2419,357.2026,1.2816,8.3517,512.1938,0.6842,0.9919
2,projyear,3,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.4713,0.4698,7840.8937,730.5664,4.5811,0.9758,1.4965,0.2595,485.0153,1.7905,7.644,483.4758,0.6458,1.1013
3,projyear,4,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.4479,0.4464,7867.7884,586.9231,6.4279,0.784,1.4675,0.2545,355.6354,1.3253,10.5311,398.285,0.532,1.0316
4,projyear,5,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.4654,0.464,7914.1738,724.7714,5.8726,0.9681,1.4062,0.2439,476.4154,1.7221,10.1591,457.7826,0.6115,1.0188
0,projyear,1,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.4945,0.4931,7755.9184,704.9281,3.3919,0.9416,1.2875,0.2233,367.6363,1.2975,5.935,426.3658,0.5695,0.9129
1,projyear,2,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5099,0.5085,7707.4803,1686.822,3.8334,2.2531,1.3512,0.2343,372.9256,1.338,6.7497,510.3287,0.6817,0.9666
2,projyear,3,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5189,0.5176,7630.2343,736.4416,4.2195,0.9837,1.4413,0.2499,501.3814,1.8509,7.0402,483.1223,0.6453,1.0627
3,projyear,4,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.492,0.4906,7682.4127,583.9943,4.7345,0.7801,1.3843,0.2401,363.585,1.3549,7.7876,392.7899,0.5247,0.9842
4,projyear,5,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5111,0.5097,7715.2943,709.4045,5.7167,0.9476,1.3409,0.2325,444.1095,1.6053,9.871,450.8318,0.6022,0.972
0,projyear,1,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.3042,0.3023,8467.8138,746.9385,6.3323,0.9977,1.5504,0.2689,332.0251,1.1718,10.9935,471.2174,0.6294,1.1077
1,projyear,2,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.3126,0.3107,8461.3721,726.5803,6.9525,0.9705,1.5639,0.2712,349.178,1.2528,12.3058,482.0659,0.6439,1.1228
2,projyear,3,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.3152,0.3134,8417.3932,727.589,7.1437,0.9719,1.6268,0.2821,397.152,1.4662,11.876,488.5755,0.6526,1.1695
3,projyear,4,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.3146,0.3127,8350.0717,642.638,10.029,0.8584,1.7198,0.2982,333.8104,1.2439,16.4025,445.3184,0.5948,1.2123
4,projyear,5,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.3139,0.3121,8470.3359,720.7409,7.2892,0.9627,1.5505,0.2689,351.5645,1.2708,12.6267,473.4173,0.6324,1.1164
0,projyear,1,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.3135,0.3116,8437.8733,745.4661,6.4126,0.9957,1.5418,0.2674,313.1552,1.1052,11.1371,471.0326,0.6292,1.1003
1,projyear,2,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.3201,0.3182,8436.9499,702.3599,6.7229,0.9382,1.5473,0.2683,330.8794,1.1872,11.9213,466.9188,0.6237,1.107
2,projyear,3,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.3238,0.322,8389.1282,711.6508,6.9931,0.9506,1.6156,0.2802,374.6075,1.3829,11.6424,483.9709,0.6465,1.1671
3,projyear,4,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.324,0.3222,8319.0864,649.8017,9.9516,0.868,1.7113,0.2968,327.2312,1.2194,16.2861,450.2899,0.6015,1.2124
4,projyear,5,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.3231,0.3213,8440.3071,717.1212,6.9865,0.9579,1.5422,0.2674,336.9002,1.2178,12.1222,474.0921,0.6333,1.1137
0,projyear,1,4,np.log(bm) ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5066,0.5044,7709.8242,578.4655,3.1436,0.7727,1.2506,0.2169,300.497,1.0606,5.5219,381.8655,0.5101,0.8695
1,projyear,2,4,np.log(bm) ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5253,0.5232,7644.0492,734.0647,3.3128,0.9805,1.3383,0.2321,524.5824,1.8822,5.9332,435.4412,0.5816,0.9629
2,projyear,3,4,np.log(bm) ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5319,0.5298,7577.3913,636.5329,4.9136,0.8502,1.4144,0.2453,388.7674,1.4352,8.1865,424.201,0.5666,1.0041
3,projyear,4,4,np.log(bm) ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5089,0.5067,7615.0611,599.5889,4.2284,0.8009,1.374,0.2383,345.8876,1.289,7.0238,394.7962,0.5273,0.9793
4,projyear,5,4,np.log(bm) ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5257,0.5235,7655.5935,651.5872,5.7384,0.8703,1.3238,0.2296,422.2578,1.5263,9.9406,423.6681,0.5659,0.9414
0,projyear,1,4,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5089,0.5066,7699.674,679.7112,2.979,0.9079,1.2667,0.2197,308.176,1.0877,5.3038,411.7272,0.55,0.8831
1,projyear,2,4,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5268,0.5247,7636.972,753.4741,3.34,1.0064,1.3478,0.2337,334.2182,1.1991,6.0013,438.6736,0.5859,0.9653
2,projyear,3,4,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.531,0.5289,7581.4571,612.794,5.3228,0.8185,1.409,0.2444,341.4204,1.2604,8.8605,405.8733,0.5421,0.9838
3,projyear,4,4,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5084,0.5062,7617.0657,583.2664,4.2825,0.7791,1.3713,0.2378,307.4504,1.1457,7.1217,385.4882,0.5149,0.9714
4,projyear,5,4,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.524,0.5218,7663.534,630.0935,6.1196,0.8416,1.3138,0.2278,327.3695,1.1833,10.6097,416.4112,0.5562,0.927
0,projyear,1,4,np.log(bm) ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.4984,0.4962,7746.3909,653.4383,3.0359,0.8728,1.2639,0.2192,296.8748,1.0478,5.3665,401.0665,0.5357,0.8855
1,projyear,2,4,np.log(bm) ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5181,0.5159,7677.6973,1371.9418,3.3876,1.8325,1.3548,0.2349,347.2939,1.2461,5.9994,512.1,0.684,0.9758
2,projyear,3,4,np.log(bm) ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5244,0.5223,7612.7422,681.7524,5.3729,0.9106,1.4306,0.2481,379.176,1.3998,8.925,442.3951,0.5909,1.0173
3,projyear,4,4,np.log(bm) ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.4992,0.497,7658.3024,577.4927,4.4344,0.7714,1.3796,0.2392,293.7312,1.0946,7.3448,383.7364,0.5126,0.9733
4,projyear,5,4,np.log(bm) ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5181,0.5159,7691.0284,679.4583,6.5382,0.9076,1.3375,0.2319,385.7689,1.3944,11.2942,430.3321,0.5748,0.9485
0,projyear,1,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5174,0.5152,7660.6,644.9784,3.1142,0.8615,1.2537,0.2174,288.5743,1.0185,5.5072,395.3439,0.5281,0.8734
1,projyear,2,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5328,0.5307,7608.4739,602.7568,3.5425,0.8051,1.3209,0.2291,310.9586,1.1157,6.3648,394.6443,0.5271,0.9257
2,projyear,3,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5421,0.54,7528.3813,593.8252,5.2724,0.7932,1.4139,0.2452,342.5846,1.2647,8.7832,394.5009,0.5269,0.9803
3,projyear,4,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5161,0.5139,7581.9917,561.2249,4.5003,0.7496,1.3536,0.2347,300.5348,1.1199,7.4543,369.9952,0.4942,0.9406
4,projyear,5,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5327,0.5306,7622.1428,621.6537,5.2802,0.8304,1.3028,0.2259,311.5095,1.126,9.1742,402.1599,0.5372,0.9216
0,projyear,1,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.4798,0.4775,7827.5943,711.1438,3.115,0.9499,1.2937,0.2244,339.204,1.1972,5.4551,440.2004,0.588,0.9243
1,projyear,2,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5008,0.4985,7756.2694,851.0056,3.428,1.1367,1.3887,0.2408,425.69,1.5273,6.1112,503.449,0.6725,1.0256
