,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
3,projyear,4,4,np.log(bm) ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_136**2),0.5614,0.5579,6129.2664,578.0155,8.1113,0.7739,1.4461,0.2546,329.5401,1.202,14.6677,369.983,0.4954,0.9819
4,projyear,5,4,np.log(bm) ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_136**2),0.557,0.5535,6189.8423,618.1526,3.5608,0.8276,1.3484,0.2374,344.513,1.2806,6.2915,387.0376,0.5182,0.9526
0,projyear,1,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5437,0.54,6129.0516,556.7239,4.192,0.7454,1.3983,0.2462,277.9468,1.013,7.2978,351.9134,0.4712,0.9545
1,projyear,2,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5773,0.5738,6122.771,573.6262,5.4426,0.768,1.4059,0.2476,354.6203,1.2991,9.1181,375.1084,0.5022,0.9677
2,projyear,3,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5784,0.575,6138.1143,623.1464,5.4344,0.8343,1.3878,0.2444,349.2719,1.2338,9.6837,387.5902,0.5189,0.9549
3,projyear,4,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5671,0.5636,6106.4325,599.3326,8.4901,0.8024,1.4358,0.2528,345.0932,1.2587,15.3373,363.4688,0.4866,0.9638
4,projyear,5,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5627,0.5591,6167.4809,615.7504,3.4154,0.8244,1.3376,0.2355,329.4704,1.2247,6.0432,378.2953,0.5065,0.9374
0,projyear,1,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5406,0.5369,6140.9659,582.5221,4.5739,0.7799,1.4108,0.2484,257.8395,0.9397,7.9528,362.9093,0.4859,0.9536
1,projyear,2,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.573,0.5695,6140.3566,569.7114,6.0639,0.7628,1.4104,0.2484,346.7816,1.2704,10.1459,362.0981,0.4848,0.9588
2,projyear,3,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5753,0.5718,6150.9975,645.5181,5.7164,0.8642,1.3995,0.2464,296.6576,1.048,10.1601,390.097,0.5223,0.9531
3,projyear,4,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.562,0.5585,6126.8806,547.9922,8.5623,0.7337,1.4384,0.2533,343.3281,1.2523,15.5221,360.3996,0.4825,0.972
4,projyear,5,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5598,0.5562,6179.0887,677.9007,3.5362,0.9076,1.3515,0.238,316.585,1.1768,6.2509,390.0839,0.5223,0.9468
0,projyear,1,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5492,0.5456,6107.656,581.4853,4.4188,0.7785,1.3933,0.2453,255.8206,0.9323,7.7016,359.2206,0.4809,0.9367
1,projyear,2,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5832,0.5799,6097.776,566.7045,6.2434,0.7587,1.4071,0.2478,337.4019,1.2361,10.4523,362.8194,0.4858,0.9557
2,projyear,3,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5837,0.5803,6116.0229,635.8913,5.5442,0.8514,1.3838,0.2437,308.8712,1.0911,9.8667,386.1831,0.517,0.9413
3,projyear,4,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5698,0.5664,6095.2342,524.056,8.6913,0.7016,1.4159,0.2493,334.4253,1.2198,15.7468,350.4812,0.4692,0.9516
4,projyear,5,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5687,0.5652,6143.3848,673.8144,3.3192,0.9021,1.3374,0.2355,317.2672,1.1793,5.8802,387.3166,0.5186,0.9381
0,projyear,1,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.5332,0.5295,6168.6558,579.0121,4.2473,0.7752,1.4207,0.2502,273.2982,0.996,7.4137,369.3787,0.4945,0.9854
1,projyear,2,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.5633,0.5598,6179.4565,580.5435,4.7503,0.7773,1.4004,0.2466,357.7596,1.3106,7.9912,378.4986,0.5068,0.9667
2,projyear,3,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.5692,0.5657,6175.894,650.7755,5.6982,0.8713,1.4138,0.249,338.2297,1.1948,10.1394,407.0018,0.5449,0.9817
3,projyear,4,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.5584,0.5548,6141.1373,576.0349,8.3631,0.7712,1.4656,0.2581,375.4104,1.3693,15.1464,374.587,0.5015,0.9924
4,projyear,5,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.5513,0.5477,6212.4412,729.241,3.567,0.9763,1.3502,0.2378,334.0967,1.2419,6.3122,411.551,0.551,0.9588
0,projyear,1,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5338,0.5301,6166.4903,580.4176,4.249,0.7771,1.4222,0.2504,270.5255,0.9859,7.4184,368.6365,0.4935,0.9863
1,projyear,2,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5633,0.5598,6179.3894,574.5245,4.7512,0.7692,1.3982,0.2462,345.4129,1.2654,7.9924,375.4132,0.5026,0.9637
2,projyear,3,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5697,0.5663,6173.6005,643.1681,5.7783,0.8611,1.4149,0.2492,336.9231,1.1902,10.2861,402.5866,0.539,0.9802
3,projyear,4,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5582,0.5546,6141.9595,568.6292,8.4798,0.7613,1.4626,0.2576,372.0629,1.3571,15.3619,370.9425,0.4966,0.9882
4,projyear,5,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5514,0.5477,6212.2003,669.3994,3.561,0.8962,1.3485,0.2375,330.3799,1.2281,6.3106,396.7138,0.5311,0.9536
0,projyear,1,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_126**2),0.5406,0.5369,6140.8406,582.672,4.8339,0.7801,1.4198,0.25,256.1307,0.9335,8.4053,357.9915,0.4793,0.9472
1,projyear,2,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_126**2),0.5711,0.5676,6148.0616,559.3719,6.4091,0.7489,1.4087,0.2481,325.0747,1.1909,10.7148,355.9127,0.4765,0.9486
2,projyear,3,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_126**2),0.5735,0.5701,6158.2989,618.2592,5.6785,0.8278,1.3977,0.2461,299.5236,1.0581,10.1125,384.7319,0.5151,0.9494
3,projyear,4,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_126**2),0.5595,0.556,6136.6572,517.6931,8.8201,0.6931,1.4306,0.2519,306.6339,1.1184,15.9962,347.3793,0.4651,0.9564
4,projyear,5,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_126**2),0.5584,0.5549,6184.3397,687.1432,3.8117,0.92,1.3538,0.2384,300.0737,1.1154,6.7459,386.6996,0.5177,0.9412
0,projyear,1,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_246**2),0.5514,0.5478,6099.3196,586.349,4.3778,0.785,1.3977,0.2461,249.3531,0.9088,7.623,359.3716,0.4811,0.9419
1,projyear,2,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_246**2),0.5819,0.5785,6103.5854,556.1874,5.6232,0.7446,1.3902,0.2448,311.7578,1.1421,9.4199,349.409,0.4678,0.9448
2,projyear,3,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_246**2),0.5855,0.5821,6108.5446,600.1045,5.8739,0.8034,1.3951,0.2457,287.8617,1.0169,10.4482,367.4844,0.492,0.9297
3,projyear,4,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_246**2),0.5725,0.569,6084.4394,528.1815,8.106,0.7072,1.4257,0.251,319.0505,1.1637,14.7093,351.7133,0.4709,0.9602
4,projyear,5,4,np.log(bm) ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_246**2),0.5685,0.565,6143.9684,650.2787,3.307,0.8706,1.3291,0.234,303.4884,1.1281,5.8723,376.3429,0.5039,0.9254
0,projyear,1,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_126**2),0.5525,0.5489,6094.837,584.7122,4.3568,0.7828,1.3881,0.2444,262.4812,0.9566,7.5897,359.3908,0.4812,0.9314
1,projyear,2,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_126**2),0.5855,0.5821,6088.3443,562.351,5.9689,0.7529,1.3979,0.2462,329.1513,1.2058,9.9893,358.1689,0.4795,0.945
2,projyear,3,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_126**2),0.5866,0.5832,6103.7596,621.8767,5.1934,0.8326,1.3782,0.2427,288.7427,1.02,9.2488,381.9453,0.5114,0.9367
3,projyear,4,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_126**2),0.5733,0.5699,6080.9913,523.2992,8.5812,0.7006,1.4129,0.2488,328.4173,1.1979,15.5639,345.7541,0.4629,0.9483
4,projyear,5,4,np.log(bm) ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_126**2),0.5713,0.5678,6132.7403,675.2496,3.3725,0.9041,1.3299,0.2342,307.7978,1.1441,5.9796,387.957,0.5194,0.9329
0,projyear,1,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_246**2),0.5526,0.549,6094.5769,584.1013,4.2287,0.782,1.3918,0.2451,251.6165,0.917,7.3702,359.4923,0.4813,0.9404
1,projyear,2,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_246**2),0.5841,0.5807,6094.2969,563.0526,5.5228,0.7538,1.3914,0.245,317.2281,1.1622,9.255,355.8525,0.4764,0.9491
2,projyear,3,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_246**2),0.5871,0.5838,6101.5192,596.6489,5.9113,0.7988,1.3926,0.2452,281.5524,0.9946,10.5119,368.023,0.4927,0.9333
3,projyear,4,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_246**2),0.5742,0.5707,6077.5251,530.4016,7.9866,0.7101,1.4247,0.2509,320.9537,1.1707,14.4901,351.5775,0.4707,0.9604
4,projyear,5,4,np.log(bm) ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246 + I(dfi**2) + I(nir**2) + I(swir2**2) + I(bai_246**2),0.5702,0.5667,6137.0882,646.9416,3.2667,0.8662,1.3267,0.2336,309.875,1.1519,5.8035,378.5356,0.5068,0.9267
0,projyear,1,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.4933,0.4892,6312.2815,642.5857,5.4705,0.8603,1.5049,0.265,294.8259,1.0745,9.5279,402.2611,0.5386,1.0506
1,projyear,2,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5259,0.5221,6323.1431,600.8608,7.216,0.8045,1.4852,0.2615,381.7644,1.3986,12.057,381.6878,0.511,0.9891
2,projyear,3,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5286,0.5248,6333.3475,675.8375,7.3758,0.9048,1.4751,0.2598,317.9004,1.123,13.1162,427.1175,0.5718,1.0266
3,projyear,4,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5128,0.5088,6313.2428,543.7195,7.8288,0.728,1.505,0.265,284.8105,1.0388,14.2352,366.2895,0.4904,0.9991
4,projyear,5,4,np.log(bm) ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.5094,0.5055,6368.5365,694.4276,4.2325,0.9297,1.4088,0.2481,300.5003,1.117,7.548,399.2224,0.5345,0.9847
0,projyear,1,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.4957,0.4917,6303.9005,645.0745,5.49,0.8637,1.5053,0.2651,293.7103,1.0704,9.5639,401.378,0.5374,1.0511
1,projyear,2,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5272,0.5234,6318.3871,598.0873,7.1779,0.8007,1.4798,0.2606,373.1568,1.3671,11.9946,379.7251,0.5084,0.9833
2,projyear,3,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5308,0.5271,6325.0882,676.6758,7.4206,0.906,1.4747,0.2597,318.7607,1.126,13.1921,426.5288,0.5711,1.0253
3,projyear,4,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5139,0.51,6309.2889,532.9839,7.8319,0.7136,1.4985,0.2639,284.0948,1.0362,14.2598,361.1986,0.4836,0.9944
4,projyear,5,4,np.log(bm) ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.5112,0.5073,6362.1276,690.5952,4.2416,0.9246,1.4062,0.2476,301.376,1.1203,7.5673,398.0548,0.5329,0.9819
0,projyear,1,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5585,0.5549,6071.3246,593.4483,4.3545,0.7945,1.3754,0.2422,260.4229,0.9491,7.5814,359.869,0.4818,0.9273
1,projyear,2,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5932,0.59,6055.3077,560.8533,6.1211,0.7509,1.4,0.2465,322.8458,1.1827,10.2422,358.8643,0.4805,0.9521
2,projyear,3,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5923,0.589,6079.2494,617.0665,4.7565,0.8262,1.3655,0.2405,277.0002,0.9785,8.4695,371.6785,0.4976,0.9149
3,projyear,4,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.58,0.5766,6053.5448,519.853,8.834,0.696,1.406,0.2476,337.882,1.2324,16.0132,346.3047,0.4636,0.941
4,projyear,5,4,np.log(bm) ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(dfi**2) + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5768,0.5734,6110.0376,685.0647,3.0546,0.9172,1.3148,0.2315,303.1689,1.1269,5.4228,388.9085,0.5207,0.9191
0,projyear,1,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5385,0.5348,6148.7357,572.158,4.6803,0.766,1.4138,0.249,252.9637,0.9219,8.1313,353.39,0.4731,0.958
1,projyear,2,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5695,0.566,6154.7369,559.0367,5.811,0.7485,1.4059,0.2476,301.8639,1.1059,9.7357,361.4886,0.484,0.9667
2,projyear,3,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5725,0.569,6162.4409,566.9981,5.0984,0.7591,1.3964,0.2459,262.1113,0.9259,9.0949,358.5703,0.4801,0.9341
3,projyear,4,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5625,0.559,6124.7737,510.5896,9.0016,0.6836,1.4558,0.2564,302.0608,1.1017,16.298,347.8042,0.4657,0.9686
4,projyear,5,4,np.log(bm) ~ dfi + nir + bai_136 + bai_246 + dfi:nir + dfi:bai_136 + dfi:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(dfi**2) + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5543,0.5507,6200.4953,617.7624,3.504,0.8271,1.3327,0.2347,288.0328,1.0707,6.2197,364.19,0.4876,0.9157
0,projyear,1,4,np.log(bm) ~ dfi + nir + bai_236 + bai_246 + dfi:nir + dfi:bai_236 + dfi:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(dfi**2) + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.5522,0.5486,6096.0494,582.0392,4.0203,0.7793,1.3914,0.245,249.4551,0.9091,7.0242,352.6987,0.4722,0.9487
