,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + swir1 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5339,0.5259,4164.8178,675.944,0.2275,0.5501,,,463.4738,1.024,0.7836,450.3664,0.3665,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + swir1 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5063,0.4978,4209.0064,563.4252,0.2395,0.4585,,,426.5158,0.9372,0.8454,406.6838,0.331,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + swir1 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5211,0.5129,4202.1178,545.4455,0.3399,0.4439,,,412.4533,0.876,0.8087,416.7532,0.3392,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + swir1 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5443,0.5365,4182.9539,634.7222,0.112,0.5165,,,466.5021,0.9406,0.4846,467.6068,0.3805,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + swir1 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5083,0.4999,4180.6972,645.6508,0.2015,0.5254,,,445.5809,1.0242,0.9061,473.1782,0.3851,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_126 + ndti:ndii7 + ndti:nir + ndti:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126",0.5342,0.5263,4164.3974,665.5205,0.2308,0.5416,,,452.7134,1.0002,0.8133,449.2723,0.3656,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_126 + ndti:ndii7 + ndti:nir + ndti:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126",0.5096,0.5012,4204.9804,573.4773,0.2479,0.4667,,,420.3318,0.9236,0.8732,424.1399,0.3452,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_126 + ndti:ndii7 + ndti:nir + ndti:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126",0.5167,0.5085,4207.5894,518.6141,0.331,0.4221,,,397.228,0.8437,0.8076,399.292,0.325,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_126 + ndti:ndii7 + ndti:nir + ndti:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126",0.5492,0.5415,4176.485,640.4444,0.121,0.5212,,,441.4435,0.8901,0.5245,475.7558,0.3872,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_126 + ndti:ndii7 + ndti:nir + ndti:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126",0.5077,0.4993,4181.381,632.7949,0.2099,0.515,,,459.1162,1.0553,0.9286,460.1325,0.3745,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136",0.524,0.5159,4177.2928,688.8494,0.2411,0.5606,,,477.5248,1.055,0.8385,461.8251,0.3758,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136",0.4908,0.4821,4227.4669,564.2564,0.2533,0.4592,,,417.846,0.9181,0.8806,413.3513,0.3364,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136",0.5065,0.4981,4220.0157,540.0782,0.3502,0.4395,,,409.3973,0.8695,0.8284,415.5899,0.3382,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136",0.5346,0.5267,4195.5001,649.1257,0.1147,0.5283,,,474.8327,0.9574,0.5016,486.3953,0.3958,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136",0.4995,0.491,4191.2761,675.0511,0.192,0.5494,,,459.3901,1.0559,0.9064,488.489,0.3975,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236",0.533,0.525,4165.9278,683.8755,0.2314,0.5566,,,469.5225,1.0373,0.8195,460.2751,0.3746,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236",0.5007,0.4922,4215.6373,561.6673,0.2532,0.4571,,,414.26,0.9103,0.8683,412.9651,0.3361,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236",0.5167,0.5084,4207.6245,535.4385,0.3512,0.4358,,,407.3332,0.8651,0.8341,413.268,0.3363,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236",0.5401,0.5322,4188.505,633.4748,0.1064,0.5155,,,451.3551,0.9101,0.4753,474.9326,0.3865,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236",0.5074,0.4989,4181.8344,654.0191,0.1977,0.5323,,,469.6454,1.0795,0.9174,475.2507,0.3868,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + swir1 + bai_126 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126",0.5374,0.5295,4160.2806,663.7213,0.2262,0.5401,,,449.0292,0.9921,0.7853,448.9282,0.3653,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + swir1 + bai_126 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126",0.514,0.5057,4199.5305,571.3468,0.2435,0.465,,,423.7828,0.9312,0.861,421.5039,0.343,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + swir1 + bai_126 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126",0.5216,0.5134,4201.5267,524.1794,0.3293,0.4266,,,407.7248,0.866,0.8099,401.8906,0.3271,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + swir1 + bai_126 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126",0.5525,0.5449,4172.094,639.8579,0.1194,0.5207,,,445.5768,0.8984,0.5208,471.698,0.3839,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + swir1 + bai_126 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126",0.5097,0.5013,4179.0067,628.4994,0.2112,0.5115,,,440.844,1.0133,0.9311,458.5713,0.3732,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136",0.5123,0.5039,4191.8469,654.8365,0.2066,0.5329,,,392.4318,0.867,0.771,438.503,0.3569,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136",0.5045,0.4961,4211.0829,597.5336,0.2772,0.4863,,,414.7314,0.9113,0.9324,437.6557,0.3562,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136",0.5011,0.4926,4226.5565,522.9384,0.3284,0.4256,,,383.3806,0.8143,0.8138,403.6247,0.3285,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136",0.5362,0.5283,4193.5439,639.5711,0.1161,0.5205,,,411.8667,0.8305,0.5508,480.1386,0.3907,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136",0.4999,0.4914,4190.7835,631.6043,0.2529,0.514,,,481.681,1.1072,1.0709,457.0912,0.372,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236",0.5106,0.5022,4193.8936,656.0618,0.2063,0.5339,,,395.2969,0.8733,0.7666,441.4404,0.3593,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236",0.5022,0.4937,4213.8723,600.1309,0.2789,0.4884,,,411.1081,0.9033,0.931,439.0377,0.3573,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236",0.4999,0.4913,4228.0327,527.269,0.3272,0.4291,,,384.3498,0.8163,0.8101,406.6419,0.3309,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236",0.5337,0.5257,4196.7051,639.3786,0.1189,0.5203,,,406.8872,0.8204,0.5549,481.6683,0.392,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236",0.4978,0.4892,4193.347,631.7638,0.2537,0.5141,,,482.4772,1.109,1.0751,459.4409,0.3739,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_126 + ndti:nir + ndti:swir1 + ndti:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5393,0.5315,4157.8274,667.483,0.2275,0.5432,,,456.2203,1.0079,0.8044,446.3386,0.3632,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_126 + ndti:nir + ndti:swir1 + ndti:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5148,0.5065,4198.6123,574.2872,0.2485,0.4674,,,430.3789,0.9457,0.8618,421.3207,0.3429,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_126 + ndti:nir + ndti:swir1 + ndti:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.52,0.5118,4203.471,514.8504,0.3224,0.419,,,389.3148,0.8269,0.7843,395.0254,0.3215,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_126 + ndti:nir + ndti:swir1 + ndti:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5526,0.5449,4172.0515,633.3063,0.1187,0.5154,,,437.7573,0.8827,0.5195,469.4321,0.382,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_126 + ndti:nir + ndti:swir1 + ndti:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126",0.5115,0.5031,4176.8455,629.4879,0.2095,0.5123,,,458.6818,1.0543,0.9171,457.3096,0.3722,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5375,0.5296,4160.1605,676.9923,0.2182,0.5509,,,448.7773,0.9915,0.7522,447.2308,0.364,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5087,0.5003,4206.0359,566.6876,0.2432,0.4612,,,405.984,0.8921,0.8232,414.443,0.3373,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.521,0.5129,4202.216,528.3859,0.3343,0.43,,,403.9395,0.8579,0.7998,408.4603,0.3324,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5493,0.5416,4176.3943,636.0402,0.1132,0.5176,,,460.222,0.928,0.4889,467.2965,0.3803,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + swir1 + bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246",0.5135,0.5052,4174.2897,667.1831,0.2013,0.543,,,425.4081,0.9778,0.8961,479.4845,0.3902,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.4323,0.4226,4282.3035,752.3241,0.2981,0.6123,,,517.1787,1.1426,1.0026,502.1996,0.4087,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.4018,0.3916,4323.5669,649.0694,0.3351,0.5282,,,473.2621,1.0399,1.1221,459.259,0.3738,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.4029,0.3927,4333.8616,589.7437,0.3748,0.4799,,,453.1419,0.9624,0.9339,447.9349,0.3645,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.4324,0.4227,4314.1276,663.579,0.1192,0.54,,,447.4059,0.9021,0.6082,498.4064,0.4056,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136",0.4037,0.3935,4295.8393,741.8715,0.275,0.6037,,,464.2624,1.0671,1.1744,541.0683,0.4403,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4308,0.421,4283.9632,750.476,0.3029,0.6108,,,517.8962,1.1442,1.0114,505.8863,0.4117,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4024,0.3922,4322.9699,654.6055,0.3329,0.5327,,,471.2654,1.0355,1.1148,460.3564,0.3746,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4026,0.3924,4334.1847,590.0097,0.3756,0.4802,,,455.0899,0.9666,0.9351,448.9541,0.3654,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4309,0.4212,4315.6775,660.3864,0.1172,0.5374,,,437.128,0.8814,0.6062,495.1877,0.403,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236",0.4035,0.3933,4296.0675,743.8518,0.2725,0.6054,,,460.4431,1.0583,1.1661,540.7905,0.4401,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.542,0.5342,4154.3733,659.7581,0.2124,0.5369,,,428.9144,0.9476,0.7333,435.4981,0.3544,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5208,0.5126,4191.1902,577.2161,0.2337,0.4697,,,408.6586,0.898,0.8009,419.6599,0.3415,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5282,0.5201,4193.2499,523.2802,0.3268,0.4259,,,386.9247,0.8218,0.7855,399.8245,0.3254,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5551,0.5475,4168.685,624.4576,0.1027,0.5082,,,419.139,0.8451,0.461,455.4652,0.3707,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246",0.5189,0.5107,4167.6261,641.3683,0.2156,0.522,,,430.334,0.9891,0.8858,465.9843,0.3792,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246",0.5399,0.532,4157.1541,666.7282,0.2069,0.5426,,,436.5423,0.9645,0.739,440.6971,0.3586,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246",0.5125,0.5042,4201.3975,565.8913,0.2371,0.4605,,,395.5834,0.8692,0.799,412.79,0.3359,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246",0.5261,0.518,4195.9328,526.1208,0.3369,0.4282,,,397.4203,0.8441,0.8095,408.8888,0.3328,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246",0.5512,0.5435,4173.8999,630.6999,0.1116,0.5133,,,453.67,0.9147,0.4734,459.4061,0.3739,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246",0.5174,0.5092,4169.5198,669.3724,0.2059,0.5447,,,418.4491,0.9618,0.8776,476.5011,0.3878,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5365,0.5285,4161.521,662.8795,0.2004,0.5395,,,425.4158,0.9399,0.7214,438.5654,0.3569,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5124,0.504,4201.6005,574.9661,0.2476,0.4679,,,391.2602,0.8597,0.8097,419.8809,0.3417,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.527,0.5189,4194.7796,530.1342,0.3349,0.4314,,,403.3405,0.8567,0.812,414.1127,0.337,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.5482,0.5405,4177.8603,625.4649,0.1122,0.509,,,438.4283,0.884,0.4873,457.2078,0.3721,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246",0.516,0.5078,4171.2172,663.6083,0.2165,0.5401,,,419.7106,0.9647,0.9145,475.5728,0.387,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + swir1 + bai_126 + bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5405,0.5327,4156.3085,665.0483,0.2141,0.5412,,,439.0771,0.9701,0.7383,442.8667,0.3604,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + swir1 + bai_126 + bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5192,0.511,4193.2035,574.759,0.2433,0.4678,,,421.1167,0.9253,0.8376,421.5994,0.3431,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + swir1 + bai_126 + bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5259,0.5178,4196.0785,522.1918,0.3255,0.425,,,394.7975,0.8385,0.7896,400.3668,0.3258,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + swir1 + bai_126 + bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5556,0.548,4167.9755,631.8886,0.1169,0.5142,,,434.0045,0.8751,0.5062,465.563,0.3789,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + swir1 + bai_126 + bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246",0.5156,0.5073,4171.7445,636.748,0.2058,0.5182,,,428.9062,0.9859,0.8963,464.1443,0.3777,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246",0.4577,0.4484,4255.0448,698.421,0.2411,0.5684,,,436.0956,0.9635,0.8445,467.7619,0.3807,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246",0.4498,0.4405,4273.5995,647.9237,0.3123,0.5273,,,435.3417,0.9566,1.0225,458.5311,0.3732,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246",0.4456,0.4362,4289.5103,567.7526,0.3452,0.462,,,413.2659,0.8777,0.8662,432.8262,0.3522,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246",0.474,0.465,4268.6551,652.5881,0.1172,0.5311,,,402.4316,0.8114,0.5903,490.1018,0.3989,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246",0.4439,0.4344,4254.1504,686.6637,0.2849,0.5588,,,480.5889,1.1046,1.1566,497.7648,0.4051,
0,projyear,1,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.457,0.4478,4255.7897,702.624,0.2399,0.5718,,,438.8078,0.9695,0.8373,471.8129,0.384,
1,projyear,2,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4468,0.4373,4276.939,647.1308,0.3159,0.5266,,,435.9501,0.9579,1.0279,457.3503,0.3722,
2,projyear,3,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4452,0.4357,4290.0031,572.3101,0.3459,0.4658,,,416.7177,0.8851,0.8687,435.4563,0.3544,
3,projyear,4,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4711,0.462,4271.97,651.5328,0.119,0.5302,,,399.4891,0.8055,0.5918,490.88,0.3995,
4,projyear,5,4,"np.power(bm, 0.5) ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246",0.4416,0.432,4256.6765,687.8754,0.2846,0.5598,,,481.6861,1.1072,1.1612,500.1826,0.4071,
0,projyear,1,4,"np.power(bm, 0.5) ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5301,0.5221,4169.6618,678.7724,0.2329,0.5524,,,463.3816,1.0238,0.7941,447.0641,0.3638,
1,projyear,2,4,"np.power(bm, 0.5) ~ satvi + ndii7 + nir + swir1 + satvi:ndii7 + satvi:nir + satvi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1",0.5024,0.4939,4213.6442,572.7309,0.243,0.4661,,,418.1159,0.9187,0.8359,416.7683,0.3392,
