ID,Date,Project,gps_E,gps_N,Method,bm_gm2
steckley-control-out,2015-07-21,NEX,476447.13821717165,4808596.972313469,clip,74.90666666666667
steckley-control-out,2016-06-30,NEX,476447.13821717165,4808596.972313469,vor,117.3133353535308
steckley-control-out,2016-08-03,NEX,476447.13821717165,4808596.972313469,clip,58.86666666666667
steckley-control-out,2017-06-26,NEX,476447.13821717165,4808596.972313469,vor,155.44571342566798
steckley-control-out,2017-07-17,NEX,476447.13821717165,4808596.972313469,clip,116.13333333333333
steckley-control-out,2018-06-06,NEX,476447.13821717165,4808596.972313469,clip,173.6
steckley-control-out,2018-06-25,NEX,476447.13821717165,4808596.972313469,clip,262.5
steckley-control-out,2018-06-25,NEX,476447.13821717165,4808596.972313469,vor,303.5893020045512
steckley-control-out,2018-07-31,NEX,476447.13821717165,4808596.972313469,clip,180.04
steckley-control-out,2019-06-26,NEX,476447.13821717165,4808596.972313469,clip,240.66666666666663
steckley-control-out,2019-06-27,NEX,476447.13821717165,4808596.972313469,vor,345.0701054850248
steckley-control-out,2019-07-29,NEX,476447.13821717165,4808596.972313469,clip,260.13333333333327
steckley-control-out,2020-07-07,NEX,476447.13821717165,4808596.972313469,clip,258.7333333333333
steckley-control-out,2020-07-07,NEX,476447.13821717165,4808596.972313469,vor,212.30710795458808
steckley-control-out,2020-08-10,NEX,476447.13821717165,4808596.972313469,clip,57.72
steckley-control-out,2021-06-30,NEX,476447.13821717165,4808596.972313469,clip,48.6
steckley-control-out,2021-06-30,NEX,476447.13821717165,4808596.972313469,vor,158.5861708855299
steckley-control-out,2022-07-06,NEX,476447.13821717165,4808596.972313469,vor,203.97873075662886
steckley-control-out,2022-07-07,NEX,476447.13821717165,4808596.972313469,clip,376.3
steckley-control-out,2022-07-28,NEX,476447.13821717165,4808596.972313469,clip,110.94
steckley-control-out,2023-07-04,NEX,476447.13821717165,4808596.972313469,vor,248.32789124757173
steckley-control-out,2023-07-05,NEX,476447.13821717165,4808596.972313469,clip,225.66666666666663
steckley-control-out,2023-08-03,NEX,476447.13821717165,4808596.972313469,clip,130.736
steckley-control-out,2024-06-26,NEX,476447.13821717165,4808596.972313469,clip,148.39666666666665
steckley-control-out,2024-06-26,NEX,476447.13821717165,4808596.972313469,vor,152.9540220914719
steckley-control-out,2024-08-13,NEX,476447.13821717165,4808596.972313469,clip,114.275
steckley-control-ungulate ex,2015-07-06,NEX,476366.2336337752,4808496.683204645,vor,84.88940493905078
steckley-control-ungulate ex,2015-07-21,NEX,476366.2336337752,4808496.683204645,clip,67.12666666666667
steckley-control-ungulate ex,2016-06-30,NEX,476366.2336337752,4808496.683204645,vor,62.570852480249854
steckley-control-ungulate ex,2016-08-03,NEX,476366.2336337752,4808496.683204645,clip,20.933333333333334
steckley-control-ungulate ex,2017-06-26,NEX,476366.2336337752,4808496.683204645,vor,59.87925661206526
steckley-control-ungulate ex,2017-07-17,NEX,476366.2336337752,4808496.683204645,clip,80.14666666666666
steckley-control-ungulate ex,2018-06-06,NEX,476366.2336337752,4808496.683204645,clip,159.6
steckley-control-ungulate ex,2018-06-28,NEX,476366.2336337752,4808496.683204645,clip,103.0
steckley-control-ungulate ex,2018-06-28,NEX,476366.2336337752,4808496.683204645,vor,96.81827795556754
steckley-control-ungulate ex,2018-07-31,NEX,476366.2336337752,4808496.683204645,clip,92.18307666666668
steckley-control-ungulate ex,2019-06-26,NEX,476366.2336337752,4808496.683204645,clip,93.5
steckley-control-ungulate ex,2019-06-27,NEX,476366.2336337752,4808496.683204645,vor,109.48958328397734
steckley-control-ungulate ex,2019-07-29,NEX,476366.2336337752,4808496.683204645,clip,94.18
steckley-control-ungulate ex,2020-07-07,NEX,476366.2336337752,4808496.683204645,clip,100.45
steckley-control-ungulate ex,2020-07-07,NEX,476366.2336337752,4808496.683204645,vor,92.03743750206895
steckley-control-ungulate ex,2020-08-10,NEX,476366.2336337752,4808496.683204645,clip,34.080600000000004
steckley-control-ungulate ex,2021-06-30,NEX,476366.2336337752,4808496.683204645,clip,23.066666666666663
steckley-control-ungulate ex,2021-06-30,NEX,476366.2336337752,4808496.683204645,vor,77.8384642263833
steckley-control-ungulate ex,2022-07-06,NEX,476366.2336337752,4808496.683204645,vor,99.0093824481743
steckley-control-ungulate ex,2022-07-07,NEX,476366.2336337752,4808496.683204645,clip,143.63333333333333
steckley-control-ungulate ex,2022-07-28,NEX,476366.2336337752,4808496.683204645,clip,93.148
steckley-control-ungulate ex,2023-06-29,NEX,476366.2336337752,4808496.683204645,clip,89.86666666666666
steckley-control-ungulate ex,2023-06-29,NEX,476366.2336337752,4808496.683204645,vor,127.39438366449318
steckley-control-ungulate ex,2023-08-03,NEX,476366.2336337752,4808496.683204645,clip,108.538
steckley-control-ungulate ex,2024-06-26,NEX,476366.2336337752,4808496.683204645,clip,77.55
steckley-control-ungulate ex,2024-06-26,NEX,476366.2336337752,4808496.683204645,vor,103.93564592910948
steckley-control-ungulate ex,2024-08-13,NEX,476366.2336337752,4808496.683204645,clip,68.7895
steckley-fire-livestock ex,2015-07-07,NEX,471375.0368918268,4808448.987990371,vor,147.9778561108924
steckley-fire-livestock ex,2015-07-21,NEX,471375.0368918268,4808448.987990371,clip,201.0133333333333
steckley-fire-livestock ex,2016-07-05,NEX,471375.0368918268,4808448.987990371,vor,132.99751411159926
steckley-fire-livestock ex,2016-08-03,NEX,471375.0368918268,4808448.987990371,clip,82.06666666666666
steckley-fire-livestock ex,2017-06-27,NEX,471375.0368918268,4808448.987990371,vor,107.54328691323711
steckley-fire-livestock ex,2017-07-17,NEX,471375.0368918268,4808448.987990371,clip,161.46666666666667
steckley-fire-livestock ex,2018-06-06,NEX,471375.0368918268,4808448.987990371,clip,241.16666666666663
steckley-fire-livestock ex,2018-06-27,NEX,471375.0368918268,4808448.987990371,clip,235.33333333333331
steckley-fire-livestock ex,2018-06-27,NEX,471375.0368918268,4808448.987990371,vor,248.2707581579399
steckley-fire-livestock ex,2018-07-31,NEX,471375.0368918268,4808448.987990371,clip,330.9866666666667
steckley-fire-livestock ex,2019-06-26,NEX,471375.0368918268,4808448.987990371,clip,137.49999999999997
steckley-fire-livestock ex,2019-06-27,NEX,471375.0368918268,4808448.987990371,vor,258.5953458640859
steckley-fire-livestock ex,2019-07-30,NEX,471375.0368918268,4808448.987990371,clip,157.03333333333333
steckley-fire-out,2015-07-06,NEX,471375.1902740805,4808469.081065574,vor,172.66487541807825
steckley-fire-out,2015-07-21,NEX,471375.1902740805,4808469.081065574,clip,205.4933333333333
steckley-fire-out,2016-07-05,NEX,471375.1902740805,4808469.081065574,vor,103.93281321657423
steckley-fire-out,2016-08-03,NEX,471375.1902740805,4808469.081065574,clip,43.73333333333333
steckley-fire-out,2017-06-27,NEX,471375.1902740805,4808469.081065574,vor,98.4495303275014
steckley-fire-out,2017-07-17,NEX,471375.1902740805,4808469.081065574,clip,154.88666666666666
steckley-fire-out,2018-06-06,NEX,471375.1902740805,4808469.081065574,clip,210.16666666666663
steckley-fire-out,2018-06-27,NEX,471375.1902740805,4808469.081065574,clip,327.1666666666667
steckley-fire-out,2018-06-27,NEX,471375.1902740805,4808469.081065574,vor,205.27840336424677
steckley-fire-out,2018-07-31,NEX,471375.1902740805,4808469.081065574,clip,279.6066666666667
steckley-fire-out,2019-06-26,NEX,471375.1902740805,4808469.081065574,clip,150.66666666666666
steckley-fire-out,2019-06-27,NEX,471375.1902740805,4808469.081065574,vor,181.87926889598478
steckley-fire-out,2019-07-30,NEX,471375.1902740805,4808469.081065574,clip,121.90666666666668
steckley-fire-ungulate ex,2015-07-07,NEX,471375.8136054091,4808368.596604119,vor,348.2603942412069
steckley-fire-ungulate ex,2015-07-21,NEX,471375.8136054091,4808368.596604119,clip,476.15333333333336
steckley-fire-ungulate ex,2016-07-05,NEX,471375.8136054091,4808368.596604119,vor,174.00129973602498
steckley-fire-ungulate ex,2016-08-03,NEX,471375.8136054091,4808368.596604119,clip,142.06666666666666
steckley-fire-ungulate ex,2017-06-27,NEX,471375.8136054091,4808368.596604119,vor,275.7819222814019
steckley-fire-ungulate ex,2017-07-17,NEX,471375.8136054091,4808368.596604119,clip,288.36000000000007
steckley-fire-ungulate ex,2018-06-06,NEX,471375.8136054091,4808368.596604119,clip,316.3333333333333
steckley-fire-ungulate ex,2018-06-27,NEX,471375.8136054091,4808368.596604119,clip,280.8333333333333
steckley-fire-ungulate ex,2018-06-27,NEX,471375.8136054091,4808368.596604119,vor,324.278153121835
steckley-fire-ungulate ex,2018-07-31,NEX,471375.8136054091,4808368.596604119,clip,443.5466666666666
steckley-fire-ungulate ex,2019-06-26,NEX,471375.8136054091,4808368.596604119,clip,445.8333333333333
steckley-fire-ungulate ex,2019-06-27,NEX,471375.8136054091,4808368.596604119,vor,328.95225246732764
steckley-fire-ungulate ex,2019-07-30,NEX,471375.8136054091,4808368.596604119,clip,285.72
steckley-prairie dog-livestock ex,2015-07-06,NEX,476490.90573285904,4809692.855105473,vor,51.9258389154776
steckley-prairie dog-livestock ex,2015-07-21,NEX,476490.90573285904,4809692.855105473,clip,119.51333333333332
steckley-prairie dog-livestock ex,2016-06-30,NEX,476490.90573285904,4809692.855105473,vor,48.92279847187594
steckley-prairie dog-livestock ex,2016-08-03,NEX,476490.90573285904,4809692.855105473,clip,71.33333333333333
steckley-prairie dog-livestock ex,2017-06-26,NEX,476490.90573285904,4809692.855105473,vor,89.54661679776932
steckley-prairie dog-livestock ex,2017-07-17,NEX,476490.90573285904,4809692.855105473,clip,134.17999999999998
steckley-prairie dog-livestock ex,2018-06-06,NEX,476490.90573285904,4809692.855105473,clip,223.2
steckley-prairie dog-livestock ex,2018-06-25,NEX,476490.90573285904,4809692.855105473,clip,396.0
steckley-prairie dog-livestock ex,2018-07-04,NEX,476490.90573285904,4809692.855105473,vor,310.1127014717776
steckley-prairie dog-livestock ex,2018-07-31,NEX,476490.90573285904,4809692.855105473,clip,227.70666666666668
steckley-prairie dog-livestock ex,2019-06-24,NEX,476490.90573285904,4809692.855105473,clip,502.3333333333333
steckley-prairie dog-livestock ex,2019-06-24,NEX,476490.90573285904,4809692.855105473,vor,390.84325464113965
steckley-prairie dog-livestock ex,2019-07-29,NEX,476490.90573285904,4809692.855105473,clip,500.8066666666666
steckley-prairie dog-livestock ex,2020-07-06,NEX,476490.90573285904,4809692.855105473,vor,186.69412949480855
steckley-prairie dog-livestock ex,2020-07-07,NEX,476490.90573285904,4809692.855105473,clip,513.0333333333333
steckley-prairie dog-livestock ex,2020-08-10,NEX,476490.90573285904,4809692.855105473,clip,107.68
steckley-prairie dog-livestock ex,2021-07-01,NEX,476490.90573285904,4809692.855105473,clip,92.16666666666669
steckley-prairie dog-livestock ex,2021-07-01,NEX,476490.90573285904,4809692.855105473,vor,185.15783891647067
steckley-prairie dog-livestock ex,2022-06-29,NEX,476490.90573285904,4809692.855105473,clip,415.73333333333335
steckley-prairie dog-livestock ex,2022-06-29,NEX,476490.90573285904,4809692.855105473,vor,179.86237361626263
steckley-prairie dog-livestock ex,2022-07-28,NEX,476490.90573285904,4809692.855105473,clip,193.0
steckley-prairie dog-livestock ex,2023-07-05,NEX,476490.90573285904,4809692.855105473,clip,427.75666666666666
steckley-prairie dog-livestock ex,2023-07-06,NEX,476490.90573285904,4809692.855105473,vor,387.42209570847973
steckley-prairie dog-livestock ex,2023-08-16,NEX,476490.90573285904,4809692.855105473,clip,442.844
steckley-prairie dog-livestock ex,2024-06-26,NEX,476490.90573285904,4809692.855105473,clip,305.9533333333333
steckley-prairie dog-livestock ex,2024-06-26,NEX,476490.90573285904,4809692.855105473,vor,198.7093332507578
steckley-prairie dog-livestock ex,2024-08-13,NEX,476490.90573285904,4809692.855105473,clip,285.52
steckley-prairie dog-out,2015-07-06,NEX,476490.9274171861,4809793.393144246,vor,117.77446698743233
steckley-prairie dog-out,2015-07-21,NEX,476490.9274171861,4809793.393144246,clip,102.84666666666664
steckley-prairie dog-out,2016-06-30,NEX,476490.9274171861,4809793.393144246,vor,59.708743622443386
steckley-prairie dog-out,2016-08-03,NEX,476490.9274171861,4809793.393144246,clip,65.8
steckley-prairie dog-out,2017-06-26,NEX,476490.9274171861,4809793.393144246,vor,75.0098057435765
steckley-prairie dog-out,2017-07-17,NEX,476490.9274171861,4809793.393144246,clip,143.92666666666665
steckley-prairie dog-out,2018-06-06,NEX,476490.9274171861,4809793.393144246,clip,225.1
steckley-prairie dog-out,2018-06-25,NEX,476490.9274171861,4809793.393144246,clip,240.83333333333331
steckley-prairie dog-out,2018-07-04,NEX,476490.9274171861,4809793.393144246,vor,187.9363324110708
steckley-prairie dog-out,2018-07-31,NEX,476490.9274171861,4809793.393144246,clip,230.46000000000004
steckley-prairie dog-out,2019-06-24,NEX,476490.9274171861,4809793.393144246,clip,465.6666666666667
steckley-prairie dog-out,2019-06-24,NEX,476490.9274171861,4809793.393144246,vor,280.0685520862756
steckley-prairie dog-out,2019-07-29,NEX,476490.9274171861,4809793.393144246,clip,448.2533333333333
steckley-prairie dog-out,2020-07-06,NEX,476490.9274171861,4809793.393144246,vor,159.1943358479795
steckley-prairie dog-out,2020-07-07,NEX,476490.9274171861,4809793.393144246,clip,291.7
steckley-prairie dog-out,2020-08-10,NEX,476490.9274171861,4809793.393144246,clip,155.56
steckley-prairie dog-out,2021-06-30,NEX,476490.9274171861,4809793.393144246,clip,60.6
steckley-prairie dog-out,2021-06-30,NEX,476490.9274171861,4809793.393144246,vor,95.78295010858656
steckley-prairie dog-out,2022-06-29,NEX,476490.9274171861,4809793.393144246,clip,151.1
steckley-prairie dog-out,2022-06-29,NEX,476490.9274171861,4809793.393144246,vor,76.19710954015076
steckley-prairie dog-out,2022-07-28,NEX,476490.9274171861,4809793.393144246,clip,153.38
steckley-prairie dog-out,2023-07-05,NEX,476490.9274171861,4809793.393144246,clip,182.91666666666663
steckley-prairie dog-out,2023-07-05,NEX,476490.9274171861,4809793.393144246,vor,176.4260304175261
steckley-prairie dog-out,2023-08-16,NEX,476490.9274171861,4809793.393144246,clip,238.15
steckley-prairie dog-out,2024-06-27,NEX,476490.9274171861,4809793.393144246,clip,153.00666666666666
steckley-prairie dog-out,2024-06-27,NEX,476490.9274171861,4809793.393144246,vor,98.06830116176047
steckley-prairie dog-out,2024-08-13,NEX,476490.9274171861,4809793.393144246,clip,93.095
steckley-prairie dog-ungulate ex,2015-07-06,NEX,476490.9991787133,4809773.3737151725,vor,125.1520060023486
steckley-prairie dog-ungulate ex,2015-07-21,NEX,476490.9991787133,4809773.3737151725,clip,125.08666666666666
steckley-prairie dog-ungulate ex,2016-06-30,NEX,476490.9991787133,4809773.3737151725,vor,101.99587223758851
steckley-prairie dog-ungulate ex,2016-08-03,NEX,476490.9991787133,4809773.3737151725,clip,45.2
steckley-prairie dog-ungulate ex,2017-06-26,NEX,476490.9991787133,4809773.3737151725,vor,116.12083907571129
steckley-prairie dog-ungulate ex,2017-07-17,NEX,476490.9991787133,4809773.3737151725,clip,251.1733333333333
steckley-prairie dog-ungulate ex,2018-06-06,NEX,476490.9991787133,4809773.3737151725,clip,329.3
steckley-prairie dog-ungulate ex,2018-06-25,NEX,476490.9991787133,4809773.3737151725,clip,433.1666666666667
steckley-prairie dog-ungulate ex,2018-07-04,NEX,476490.9991787133,4809773.3737151725,vor,325.1633169023539
steckley-prairie dog-ungulate ex,2018-07-31,NEX,476490.9991787133,4809773.3737151725,clip,356.22
steckley-prairie dog-ungulate ex,2019-06-26,NEX,476490.9991787133,4809773.3737151725,clip,486.0
steckley-prairie dog-ungulate ex,2019-06-27,NEX,476490.9991787133,4809773.3737151725,vor,520.930423695362
steckley-prairie dog-ungulate ex,2019-07-29,NEX,476490.9991787133,4809773.3737151725,clip,522.7333333333333
steckley-prairie dog-ungulate ex,2020-07-06,NEX,476490.9991787133,4809773.3737151725,vor,222.4137134439408
steckley-prairie dog-ungulate ex,2020-07-07,NEX,476490.9991787133,4809773.3737151725,clip,263.63333333333327
steckley-prairie dog-ungulate ex,2020-08-10,NEX,476490.9991787133,4809773.3737151725,clip,82.0
steckley-prairie dog-ungulate ex,2021-06-30,NEX,476490.9991787133,4809773.3737151725,clip,99.16666666666669
steckley-prairie dog-ungulate ex,2021-06-30,NEX,476490.9991787133,4809773.3737151725,vor,183.180702490068
steckley-prairie dog-ungulate ex,2022-06-29,NEX,476490.9991787133,4809773.3737151725,clip,272.46666666666664
steckley-prairie dog-ungulate ex,2022-06-29,NEX,476490.9991787133,4809773.3737151725,vor,215.80864364808818
steckley-prairie dog-ungulate ex,2022-07-28,NEX,476490.9991787133,4809773.3737151725,clip,322.036
steckley-prairie dog-ungulate ex,2023-07-05,NEX,476490.9991787133,4809773.3737151725,clip,484.2133333333333
steckley-prairie dog-ungulate ex,2023-07-05,NEX,476490.9991787133,4809773.3737151725,vor,400.031134964901
steckley-prairie dog-ungulate ex,2023-08-16,NEX,476490.9991787133,4809773.3737151725,clip,430.33
steckley-prairie dog-ungulate ex,2024-06-27,NEX,476490.9991787133,4809773.3737151725,clip,282.1233333333333
steckley-prairie dog-ungulate ex,2024-06-27,NEX,476490.9991787133,4809773.3737151725,vor,234.97571470944723
steckley-prairie dog-ungulate ex,2024-08-13,NEX,476490.9991787133,4809773.3737151725,clip,251.12
tena-sl-in,2015-08-03,FIRE,497445.7980515,4796293.95221,clip,101.77110000000002
tena-sl-out,2015-08-03,FIRE,497544.7519115,4796029.911905,clip,107.21
tepee-l-in,2015-08-11,FIRE,513086.1619895001,4842857.1433850005,clip,146.3575
tepee-l-out,2015-08-11,FIRE,513263.084204,4842823.62968,clip,123.76
west fork-control-livestock ex,2015-07-08,NEX,490658.4661983383,4822441.974420598,vor,250.32494595646196
west fork-control-livestock ex,2015-07-27,NEX,490658.4661983383,4822441.974420598,clip,270.96
west fork-control-livestock ex,2016-06-29,NEX,490658.4661983383,4822441.974420598,vor,183.58106872344226
west fork-control-livestock ex,2016-08-01,NEX,490658.4661983383,4822441.974420598,clip,285.1333333333334
west fork-control-livestock ex,2017-06-28,NEX,490658.4661983383,4822441.974420598,vor,147.65760732768317
west fork-control-livestock ex,2017-07-19,NEX,490658.4661983383,4822441.974420598,clip,182.85333333333327
west fork-control-livestock ex,2018-06-04,NEX,490658.4661983383,4822441.974420598,clip,173.20000000000002
west fork-control-livestock ex,2018-07-02,NEX,490658.4661983383,4822441.974420598,clip,208.5
west fork-control-livestock ex,2018-07-02,NEX,490658.4661983383,4822441.974420598,vor,230.49395596450327
west fork-control-livestock ex,2018-08-01,NEX,490658.4661983383,4822441.974420598,clip,268.32
west fork-control-livestock ex,2019-07-02,NEX,490658.4661983383,4822441.974420598,clip,330.0
west fork-control-livestock ex,2019-07-09,NEX,490658.4661983383,4822441.974420598,vor,280.7066394750897
west fork-control-livestock ex,2019-08-07,NEX,490658.4661983383,4822441.974420598,clip,289.6666666666667
west fork-control-livestock ex,2020-07-13,NEX,490658.4661983383,4822441.974420598,clip,210.13333333333333
west fork-control-livestock ex,2020-07-15,NEX,490658.4661983383,4822441.974420598,vor,160.51587197704907
west fork-control-livestock ex,2020-08-05,NEX,490658.4661983383,4822441.974420598,clip,157.36
west fork-control-livestock ex,2021-07-13,NEX,490658.4661983383,4822441.974420598,clip,52.29999999999999
west fork-control-livestock ex,2021-07-13,NEX,490658.4661983383,4822441.974420598,vor,144.08239644927244
west fork-control-livestock ex,2022-07-05,NEX,490658.4661983383,4822441.974420598,clip,189.2
west fork-control-livestock ex,2022-07-05,NEX,490658.4661983383,4822441.974420598,vor,145.3279281166982
west fork-control-livestock ex,2022-08-02,NEX,490658.4661983383,4822441.974420598,clip,34.47
west fork-control-livestock ex,2023-07-11,NEX,490658.4661983383,4822441.974420598,clip,127.03666666666663
west fork-control-livestock ex,2023-07-11,NEX,490658.4661983383,4822441.974420598,vor,202.84478788370228
west fork-control-livestock ex,2023-08-14,NEX,490658.4661983383,4822441.974420598,clip,163.248
west fork-control-livestock ex,2024-07-08,NEX,490658.4661983383,4822441.974420598,clip,285.66
west fork-control-livestock ex,2024-07-09,NEX,490658.4661983383,4822441.974420598,vor,165.44195718745488
west fork-control-livestock ex,2024-08-12,NEX,490658.4661983383,4822441.974420598,clip,147.46
west fork-control-out,2015-07-08,NEX,490759.414641779,4822361.312500816,vor,162.17420757240677
west fork-control-out,2015-07-27,NEX,490759.414641779,4822361.312500816,clip,178.92
west fork-control-out,2016-06-29,NEX,490759.414641779,4822361.312500816,vor,141.52212881574295
west fork-control-out,2016-08-01,NEX,490759.414641779,4822361.312500816,clip,125.0
west fork-control-out,2017-06-28,NEX,490759.414641779,4822361.312500816,vor,146.50706339859485
west fork-control-out,2017-07-19,NEX,490759.414641779,4822361.312500816,clip,149.74666666666667
west fork-control-out,2018-06-04,NEX,490759.414641779,4822361.312500816,clip,199.6
west fork-control-out,2018-07-02,NEX,490759.414641779,4822361.312500816,clip,229.66666666666663
west fork-control-out,2018-07-02,NEX,490759.414641779,4822361.312500816,vor,191.08958161230214
west fork-control-out,2018-08-01,NEX,490759.414641779,4822361.312500816,clip,168.57333333333332
west fork-control-out,2019-07-02,NEX,490759.414641779,4822361.312500816,clip,273.0
west fork-control-out,2019-07-09,NEX,490759.414641779,4822361.312500816,vor,210.94909724344953
west fork-control-out,2019-08-07,NEX,490759.414641779,4822361.312500816,clip,291.0
west fork-control-out,2020-07-13,NEX,490759.414641779,4822361.312500816,clip,198.1
west fork-control-out,2020-07-15,NEX,490759.414641779,4822361.312500816,vor,135.91192915494787
west fork-control-out,2020-08-05,NEX,490759.414641779,4822361.312500816,clip,112.5144
west fork-control-out,2021-07-13,NEX,490759.414641779,4822361.312500816,clip,54.133333333333326
west fork-control-out,2021-07-13,NEX,490759.414641779,4822361.312500816,vor,116.16133077003444
west fork-control-out,2022-07-05,NEX,490759.414641779,4822361.312500816,clip,157.0
west fork-control-out,2022-07-05,NEX,490759.414641779,4822361.312500816,vor,136.10077587811497
west fork-control-out,2022-08-02,NEX,490759.414641779,4822361.312500816,clip,114.95
west fork-control-out,2023-07-11,NEX,490759.414641779,4822361.312500816,clip,98.42333333333332
west fork-control-out,2023-07-11,NEX,490759.414641779,4822361.312500816,vor,162.8741342917734
west fork-control-out,2023-08-14,NEX,490759.414641779,4822361.312500816,clip,88.43199999999999
west fork-control-out,2024-07-08,NEX,490759.414641779,4822361.312500816,clip,201.4333333333333
west fork-control-out,2024-07-09,NEX,490759.414641779,4822361.312500816,vor,127.22092434708533
west fork-control-out,2024-08-12,NEX,490759.414641779,4822361.312500816,clip,111.93
west fork-control-ungulate ex,2015-07-08,NEX,490739.3005663711,4822361.370265959,vor,157.8055983574388
west fork-control-ungulate ex,2015-07-27,NEX,490739.3005663711,4822361.370265959,clip,140.34666666666666
west fork-control-ungulate ex,2016-06-29,NEX,490739.3005663711,4822361.370265959,vor,150.9062297888914
west fork-control-ungulate ex,2016-08-01,NEX,490739.3005663711,4822361.370265959,clip,135.66666666666666
west fork-control-ungulate ex,2017-06-28,NEX,490739.3005663711,4822361.370265959,vor,141.69613416925705
west fork-control-ungulate ex,2017-07-19,NEX,490739.3005663711,4822361.370265959,clip,146.1266666666667
west fork-control-ungulate ex,2018-06-04,NEX,490739.3005663711,4822361.370265959,clip,215.5666666666667
west fork-control-ungulate ex,2018-07-02,NEX,490739.3005663711,4822361.370265959,clip,174.5
west fork-control-ungulate ex,2018-07-02,NEX,490739.3005663711,4822361.370265959,vor,210.7583640733016
west fork-control-ungulate ex,2018-08-01,NEX,490739.3005663711,4822361.370265959,clip,198.71333333333337
west fork-control-ungulate ex,2019-07-02,NEX,490739.3005663711,4822361.370265959,clip,318.0
west fork-control-ungulate ex,2019-07-09,NEX,490739.3005663711,4822361.370265959,vor,233.93199191574928
west fork-control-ungulate ex,2019-08-07,NEX,490739.3005663711,4822361.370265959,clip,231.1
west fork-control-ungulate ex,2020-07-13,NEX,490739.3005663711,4822361.370265959,clip,255.1
west fork-control-ungulate ex,2020-07-15,NEX,490739.3005663711,4822361.370265959,vor,165.48607130609074
west fork-control-ungulate ex,2021-07-13,NEX,490739.3005663711,4822361.370265959,clip,138.5
west fork-control-ungulate ex,2021-07-13,NEX,490739.3005663711,4822361.370265959,vor,154.22247434854384
west fork-control-ungulate ex,2022-07-05,NEX,490739.3005663711,4822361.370265959,clip,175.23333333333335
west fork-control-ungulate ex,2022-07-05,NEX,490739.3005663711,4822361.370265959,vor,183.71054015446384
west fork-control-ungulate ex,2022-08-02,NEX,490739.3005663711,4822361.370265959,clip,131.08
west fork-control-ungulate ex,2023-07-11,NEX,490739.3005663711,4822361.370265959,clip,133.28
west fork-control-ungulate ex,2023-07-11,NEX,490739.3005663711,4822361.370265959,vor,182.40834084614656
west fork-control-ungulate ex,2023-08-14,NEX,490739.3005663711,4822361.370265959,clip,149.474
west fork-control-ungulate ex,2024-07-08,NEX,490739.3005663711,4822361.370265959,clip,232.14
west fork-control-ungulate ex,2024-07-09,NEX,490739.3005663711,4822361.370265959,vor,148.0611027631408
west fork-control-ungulate ex,2024-08-12,NEX,490739.3005663711,4822361.370265959,clip,208.41
west fork-fire-livestock ex,2015-07-09,NEX,490124.1165747432,4822686.018808846,vor,176.7824758168018
west fork-fire-livestock ex,2015-07-27,NEX,490124.1165747432,4822686.018808846,clip,237.6933333333333
west fork-fire-livestock ex,2016-06-29,NEX,490124.1165747432,4822686.018808846,vor,169.25032975010402
west fork-fire-livestock ex,2016-08-01,NEX,490124.1165747432,4822686.018808846,clip,147.66666666666666
west fork-fire-livestock ex,2017-06-28,NEX,490124.1165747432,4822686.018808846,vor,190.6059336918396
west fork-fire-livestock ex,2017-07-19,NEX,490124.1165747432,4822686.018808846,clip,160.33333333333334
west fork-fire-livestock ex,2018-06-04,NEX,490124.1165747432,4822686.018808846,clip,197.3
west fork-fire-livestock ex,2018-07-02,NEX,490124.1165747432,4822686.018808846,clip,261.8333333333333
west fork-fire-livestock ex,2018-07-02,NEX,490124.1165747432,4822686.018808846,vor,215.13098316438865
west fork-fire-livestock ex,2018-08-01,NEX,490124.1165747432,4822686.018808846,clip,281.4266666666667
west fork-fire-livestock ex,2019-07-02,NEX,490124.1165747432,4822686.018808846,clip,410.0
west fork-fire-livestock ex,2019-07-02,NEX,490124.1165747432,4822686.018808846,vor,205.13858128614729
west fork-fire-livestock ex,2019-08-07,NEX,490124.1165747432,4822686.018808846,clip,206.13333333333333
west fork-fire-livestock ex,2020-07-13,NEX,490124.1165747432,4822686.018808846,clip,308.06666666666666
west fork-fire-livestock ex,2020-07-15,NEX,490124.1165747432,4822686.018808846,vor,155.494103108521
west fork-fire-livestock ex,2020-08-05,NEX,490124.1165747432,4822686.018808846,clip,155.27999999999997
west fork-fire-livestock ex,2021-07-13,NEX,490124.1165747432,4822686.018808846,clip,216.63333333333333
west fork-fire-livestock ex,2021-07-13,NEX,490124.1165747432,4822686.018808846,vor,128.43743008167223
west fork-fire-livestock ex,2022-07-05,NEX,490124.1165747432,4822686.018808846,clip,279.4
west fork-fire-livestock ex,2022-07-05,NEX,490124.1165747432,4822686.018808846,vor,155.66745410091076
west fork-fire-livestock ex,2022-07-07,NEX,490124.1165747432,4822686.018808846,clip,231.7
west fork-fire-livestock ex,2022-08-02,NEX,490124.1165747432,4822686.018808846,clip,167.13600000000002
west fork-fire-livestock ex,2023-07-11,NEX,490124.1165747432,4822686.018808846,clip,159.66
west fork-fire-livestock ex,2023-07-12,NEX,490124.1165747432,4822686.018808846,vor,143.12197103841726
west fork-fire-livestock ex,2024-07-08,NEX,490124.1165747432,4822686.018808846,clip,183.52666666666664
west fork-fire-livestock ex,2024-07-09,NEX,490124.1165747432,4822686.018808846,vor,165.83309877231235
west fork-fire-livestock ex,2024-08-12,NEX,490124.1165747432,4822686.018808846,clip,195.06
