ID,Date,Project,gps_E,gps_N,bm_gm2
E23.6,2016-08-02,BIRD,497806.0,4816574.0,2.922635352360392
E23.6,2017-07-19,BIRD,497806.0,4816574.0,21.698038865348238
E23.6,2018-07-01,BIRD,497806.0,4816574.0,179.22736326719655
E23.6,2019-06-17,BIRD,497806.0,4816574.0,251.22806933890578
E23.7,2015-08-07,BIRD,498041.0,4816489.0,16.200814922296487
E23.7,2016-08-02,BIRD,498041.0,4816489.0,-11.538573107579454
E23.7,2017-07-19,BIRD,498041.0,4816489.0,0.2579219835325435
E23.7,2018-07-01,BIRD,498041.0,4816489.0,24.86614385036424
E23.7,2019-06-17,BIRD,498041.0,4816489.0,42.36283109883409
E23.8,2015-08-07,BIRD,498276.0,4816404.0,50.64226551579864
E23.8,2016-08-02,BIRD,498276.0,4816404.0,-9.224583240944762
E23.8,2017-07-19,BIRD,498276.0,4816404.0,13.076329398421908
E23.8,2017-08-10,PDOG,498290.095,4816413.415,12.170000000000002
E23.8,2018-07-01,BIRD,498276.0,4816404.0,81.65880718354416
E23.8,2018-07-23,PDOG,498290.095,4816413.415,34.858
E23.8,2019-06-17,BIRD,498276.0,4816404.0,77.722058189368
E23.8,2019-07-16,PDOG,498290.095,4816413.415,41.78
E23.8,2019-07-17,PDOG,498290.095,4816413.415,104.53300000000002
E23.8,2021-07-19,PDOG,498290.095,4816413.415,34.83800000000001
E23.8,2021-07-20,PDOG,498290.095,4816413.415,17.436
E24.1,2015-07-25,BIRD,493175.0,4818597.0,87.2045634138453
E24.1,2016-08-04,BIRD,493175.0,4818597.0,28.311094693629883
E24.1,2017-07-09,BIRD,493175.0,4818597.0,71.98492721003838
E24.1,2018-07-01,BIRD,493175.0,4818597.0,114.48594710173622
E24.1,2019-06-12,BIRD,493175.0,4818597.0,70.20458714239395
E24.2,2015-07-25,BIRD,493362.0,4818431.0,84.22999495540147
E24.2,2016-08-04,BIRD,493362.0,4818431.0,15.554186879847254
E24.2,2017-07-09,BIRD,493362.0,4818431.0,22.32119504482502
E24.2,2018-07-01,BIRD,493362.0,4818431.0,127.7511433030336
E24.2,2019-06-12,BIRD,493362.0,4818431.0,76.34665295034702
E24.3,2015-07-25,BIRD,493549.0,4818265.0,124.25812315252838
E24.3,2016-08-04,BIRD,493549.0,4818265.0,49.91856682757619
E24.3,2017-07-09,BIRD,493549.0,4818265.0,97.9398485994235
E24.3,2018-07-01,BIRD,493549.0,4818265.0,144.58092999959973
E24.3,2019-06-12,BIRD,493549.0,4818265.0,168.1877234134285
E24.4,2015-07-24,BIRD,493736.0,4818100.0,147.57657159983856
E24.4,2016-08-04,BIRD,493736.0,4818100.0,22.32119504482502
E24.4,2017-07-09,BIRD,493736.0,4818100.0,-18.399984424370345
E24.4,2018-07-01,BIRD,493736.0,4818100.0,262.23096567724065
E24.4,2019-06-12,BIRD,493736.0,4818100.0,169.08879831253608
E24.5,2015-07-25,BIRD,493923.0,4817934.0,62.51931889002383
E24.5,2016-08-04,BIRD,493923.0,4817934.0,-9.771594318274353
E24.5,2017-07-09,BIRD,493923.0,4817934.0,10.19351872388691
E24.5,2018-07-01,BIRD,493923.0,4817934.0,176.28757185318076
E24.5,2019-06-12,BIRD,493923.0,4817934.0,80.2207421658615
E24.6,2015-07-02,BIRD,494110.0,4817768.0,45.1971094861197
E24.6,2016-08-04,BIRD,494110.0,4817768.0,-11.93959671008371
E24.6,2017-07-09,BIRD,494110.0,4817768.0,9.273974413793448
E24.6,2018-07-01,BIRD,494110.0,4817768.0,67.55677067802884
E24.6,2019-06-12,BIRD,494110.0,4817768.0,33.47272422588952
E26.1,2015-08-08,BIRD,499714.0,4813866.0,67.68986963189323
E26.1,2017-08-14,PDOG,499696.475,4813866.46,13.1725
E26.1,2018-07-01,BIRD,499714.0,4813866.0,105.21828977826169
E26.1,2019-07-30,BIRD,499714.0,4813866.0,209.75741022321668
E26.2,2015-08-08,BIRD,499571.0,4813661.0,35.26819338493501
E26.2,2016-08-02,BIRD,499571.0,4813661.0,-2.857885554779897
E26.2,2017-07-18,BIRD,499571.0,4813661.0,-7.936888831893647
E26.2,2018-07-01,BIRD,499571.0,4813661.0,20.375703139688817
E26.2,2019-07-30,BIRD,499571.0,4813661.0,84.1187845250042
E26.3,2015-08-08,BIRD,499428.0,4813456.0,19.14282076992924
E26.3,2016-08-02,BIRD,499428.0,4813456.0,-3.96903414723259
E26.3,2017-07-18,BIRD,499428.0,4813456.0,-1.4503082532300824
E26.3,2017-08-14,PDOG,499413.315,4813462.255,2.7125
E26.3,2018-07-01,BIRD,499428.0,4813456.0,27.653267150385005
E26.3,2019-07-30,BIRD,499428.0,4813456.0,78.94202590134351
E26.4,2015-08-08,BIRD,499284.0,4813252.0,7.731773569365175
E26.4,2016-08-02,BIRD,499284.0,4813252.0,-1.8295221251636185
E26.4,2017-07-18,BIRD,499284.0,4813252.0,-8.078493172912774
E26.4,2019-07-22,BIRD,499284.0,4813252.0,29.750187501954034
E26.5,2015-08-08,BIRD,499141.0,4813047.0,54.59552080136041
E26.5,2016-08-02,BIRD,499141.0,4813047.0,5.221496127594037
E26.5,2017-07-18,BIRD,499141.0,4813047.0,-0.9687263676126374
E26.5,2019-07-30,BIRD,499141.0,4813047.0,21.835577887942197
E26.6,2015-08-08,BIRD,498998.0,4812842.0,121.21093283579476
E26.6,2016-08-02,BIRD,498998.0,4812842.0,33.555987971226564
E26.6,2017-07-18,BIRD,498998.0,4812842.0,-1.0352689991863944
E26.6,2019-07-30,BIRD,498998.0,4812842.0,122.42801929484696
E27.1,2015-08-10,BIRD,498722.0,4814236.0,89.7257642461342
E27.1,2017-07-18,BIRD,498722.0,4814236.0,29.510235240256268
E27.2,2016-07-11,BIRD,498561.0,4814044.0,0.701385895790758
E27.2,2017-07-18,BIRD,498561.0,4814044.0,2.6862981689981154
E27.3,2015-08-10,BIRD,498400.0,4813852.0,35.32454512180652
E27.3,2016-07-11,BIRD,498400.0,4813852.0,7.549965204688903
E27.3,2017-07-18,BIRD,498400.0,4813852.0,0.09012477813649244
E27.4,2015-08-10,BIRD,498240.0,4813661.0,170.94801899171134
E27.4,2016-07-11,BIRD,498240.0,4813661.0,31.941644089360484
E27.4,2017-07-18,BIRD,498240.0,4813661.0,20.324345201576453
E27.5,2015-08-10,BIRD,498079.0,4813469.0,114.76220368896529
E27.5,2016-07-11,BIRD,498079.0,4813469.0,55.92541173814065
E27.5,2017-07-18,BIRD,498079.0,4813469.0,33.8328006229202
E27.6,2015-08-10,BIRD,497918.0,4813278.0,141.87530735450068
E27.6,2016-07-11,BIRD,497918.0,4813278.0,22.07002815563158
E27.6,2017-07-18,BIRD,497918.0,4813278.0,18.858782549775135
E28.1,2015-08-10,BIRD,496565.0,4814981.0,11.858099452348325
E28.1,2016-07-11,BIRD,496565.0,4814981.0,1.1980063094747506
E28.1,2017-07-18,BIRD,496565.0,4814981.0,5.9508616811668675
E28.1,2018-07-01,BIRD,496565.0,4814981.0,25.866730291731855
E28.1,2019-06-12,BIRD,496565.0,4814981.0,68.1028361628478
E28.2,2015-08-10,BIRD,496808.0,4814922.0,31.42045112610341
E28.2,2016-07-11,BIRD,496808.0,4814922.0,-3.2021579511341387
E28.2,2017-07-18,BIRD,496808.0,4814922.0,15.660484484136566
E28.2,2018-07-01,BIRD,496808.0,4814922.0,72.55551583100039
E28.2,2019-06-12,BIRD,496808.0,4814922.0,110.81445050053206
E28.3,2015-08-10,BIRD,497051.0,4814863.0,114.41383727085442
E28.3,2016-07-11,BIRD,497051.0,4814863.0,32.62528974667787
E28.3,2017-07-18,BIRD,497051.0,4814863.0,106.07074147523942
E28.3,2018-07-01,BIRD,497051.0,4814863.0,205.1093885724383
E28.3,2019-06-12,BIRD,497051.0,4814863.0,137.11577351272533
E28.4,2015-08-10,BIRD,497294.0,4814805.0,54.7640279820169
E28.4,2016-07-11,BIRD,497294.0,4814805.0,38.81357999767161
E28.4,2017-07-18,BIRD,497294.0,4814805.0,27.460909165853966
E28.4,2018-07-01,BIRD,497294.0,4814805.0,24.909763311505678
E28.4,2019-06-12,BIRD,497294.0,4814805.0,41.227048984376765
E28.5,2015-08-10,BIRD,497537.0,4814746.0,155.59972624490354
E28.5,2016-07-11,BIRD,497537.0,4814746.0,47.159197308520106
E28.5,2017-07-18,BIRD,497537.0,4814746.0,57.86123399617286
E28.5,2018-07-01,BIRD,497537.0,4814746.0,177.40302582871007
E28.5,2019-06-12,BIRD,497537.0,4814746.0,164.25094359869144
E28.6,2015-08-10,BIRD,497780.0,4814687.0,65.75108525369028
E28.6,2016-07-11,BIRD,497780.0,4814687.0,26.537435265155107
E28.6,2017-07-18,BIRD,497780.0,4814687.0,4.739914241976596
E28.6,2018-07-01,BIRD,497780.0,4814687.0,91.87793042131783
E28.6,2019-06-12,BIRD,497780.0,4814687.0,66.50283235838769
E28.7,2015-08-10,BIRD,498023.0,4814628.0,58.68726546205482
E28.7,2016-07-11,BIRD,498023.0,4814628.0,24.667269657814767
E28.7,2017-07-18,BIRD,498023.0,4814628.0,6.4045250175977895
E3.1,2015-08-18,BIRD,498039.0,4831824.0,24.158016206808266
E3.1,2016-08-01,BIRD,498039.0,4831824.0,-12.647724353639685
E3.1,2017-07-15,BIRD,498039.0,4831824.0,10.274077007000102
E3.2,2015-08-18,BIRD,497959.0,4831587.0,78.63947102687793
E3.2,2016-08-01,BIRD,497959.0,4831587.0,24.56549091515143
E3.2,2017-07-15,BIRD,497959.0,4831587.0,24.883646338429312
E3.3,2015-08-18,BIRD,497879.0,4831350.0,136.70993641308482
E3.3,2016-08-01,BIRD,497879.0,4831350.0,67.66405151782072
E3.3,2017-07-15,BIRD,497879.0,4831350.0,49.01025627248378
E3.4,2015-08-18,BIRD,497799.0,4831113.0,77.61660680375964
E3.4,2016-08-01,BIRD,497799.0,4831113.0,79.00088039234635
E3.4,2017-07-15,BIRD,497799.0,4831113.0,48.20233009184762
E3.5,2015-08-18,BIRD,497719.0,4830876.0,11.250602056574332
E3.5,2016-08-01,BIRD,497719.0,4830876.0,58.97101808657359
E3.5,2017-07-15,BIRD,497719.0,4830876.0,73.3375211184999
E30.1,2015-08-14,BIRD,492149.0,4815905.0,72.26750628690803
E30.1,2016-08-11,BIRD,492149.0,4815905.0,2.9880645440725377
E30.1,2017-07-09,BIRD,492149.0,4815905.0,7.636720278810804
E30.1,2017-08-15,PDOG,492161.655,4815918.655,51.26
E30.1,2018-07-01,BIRD,492149.0,4815905.0,117.33121491749938
E30.2,2015-08-14,BIRD,492398.0,4815891.0,241.05747838838153
E30.2,2016-08-11,BIRD,492398.0,4815891.0,137.78028169513988
E30.2,2017-07-09,BIRD,492398.0,4815891.0,215.21844471624922
E30.2,2018-07-01,BIRD,492398.0,4815891.0,259.6081039564925
E30.3,2015-08-14,BIRD,492648.0,4815878.0,50.88966910496696
E30.3,2016-08-11,BIRD,492648.0,4815878.0,-11.209659335957019
E30.3,2017-07-09,BIRD,492648.0,4815878.0,30.903698231575905
E30.3,2017-08-15,PDOG,492656.625,4815891.45,21.465
E30.3,2018-07-01,BIRD,492648.0,4815878.0,134.17421428564785
E30.4,2015-08-14,BIRD,492898.0,4815865.0,41.256725536848414
E30.4,2016-08-11,BIRD,492898.0,4815865.0,17.675138833850255
E30.4,2017-07-09,BIRD,492898.0,4815865.0,23.830100178667536
E30.4,2018-07-01,BIRD,492898.0,4815865.0,52.02004370120789
E30.5,2015-08-14,BIRD,493147.0,4815851.0,54.08818405538621
E30.5,2016-08-11,BIRD,493147.0,4815851.0,45.6852059781269
E30.5,2017-07-09,BIRD,493147.0,4815851.0,5.097318383339417
E30.5,2018-07-01,BIRD,493147.0,4815851.0,33.595134157082434
E30.6,2015-08-14,BIRD,493397.0,4815838.0,193.0074010081054
E30.6,2016-08-11,BIRD,493397.0,4815838.0,52.311819164687584
E30.6,2017-07-09,BIRD,493397.0,4815838.0,57.46211295273108
E30.6,2018-07-01,BIRD,493397.0,4815838.0,113.29787518126545
E30.7,2015-08-14,BIRD,493646.0,4815824.0,52.739905306196334
E30.7,2016-08-11,BIRD,493646.0,4815824.0,34.6503304819421
E30.7,2017-07-09,BIRD,493646.0,4815824.0,6.707805664304828
E30.7,2018-07-01,BIRD,493646.0,4815824.0,47.37625872265142
E31.1,2015-08-15,BIRD,497680.0,4812280.0,12.244024010611312
E31.1,2016-08-03,BIRD,497680.0,4812280.0,5.236625218995085
E31.1,2017-07-25,BIRD,497680.0,4812280.0,77.35043503883503
E31.1,2018-07-01,BIRD,497680.0,4812280.0,8.052298983075794
E31.2,2015-08-15,BIRD,497871.0,4812118.0,204.48532396273154
E31.2,2016-08-03,BIRD,497871.0,4812118.0,16.326328794385045
E31.2,2017-07-25,BIRD,497871.0,4812118.0,195.10587535193045
E31.2,2018-07-01,BIRD,497871.0,4812118.0,372.4496078015453
E31.2,2019-06-18,BIRD,497871.0,4812118.0,57.72177413829669
E31.3,2015-08-15,BIRD,498061.0,4811956.0,108.18193070715016
E31.3,2016-08-03,BIRD,498061.0,4811956.0,33.57473250188362
E31.3,2017-07-25,BIRD,498061.0,4811956.0,37.43619577674436
E31.3,2018-07-01,BIRD,498061.0,4811956.0,93.68008021953298
E31.3,2019-06-18,BIRD,498061.0,4811956.0,92.61022539512753
E31.4,2015-08-15,BIRD,498252.0,4811794.0,215.15226615258453
E31.4,2016-08-03,BIRD,498252.0,4811794.0,6.8206777115030865
E31.4,2017-07-25,BIRD,498252.0,4811794.0,30.559655368552427
E31.4,2018-07-01,BIRD,498252.0,4811794.0,316.3437865501916
E31.4,2019-06-18,BIRD,498252.0,4811794.0,54.2113941033189
E31.5,2015-08-15,BIRD,498442.0,4811633.0,11.168995435779053
E31.5,2016-08-03,BIRD,498442.0,4811633.0,-6.838827843424388
E31.5,2017-07-25,BIRD,498442.0,4811633.0,-9.06089719811466
E31.5,2018-07-01,BIRD,498442.0,4811633.0,40.51142478793033
E31.5,2019-06-19,BIRD,498442.0,4811633.0,11.125900143478667
E31.6,2015-08-15,BIRD,498633.0,4811471.0,41.002278680190074
E31.6,2016-08-03,BIRD,498633.0,4811471.0,-11.738861598553948
E31.6,2017-07-25,BIRD,498633.0,4811471.0,-8.09410611247478
E31.6,2018-07-01,BIRD,498633.0,4811471.0,105.80548908226741
E31.6,2019-06-18,BIRD,498633.0,4811471.0,60.08783191830418
E31.7,2015-08-15,BIRD,498824.0,4811309.0,27.588925843633902
E31.7,2016-08-03,BIRD,498824.0,4811309.0,1.0247981796309964
E31.7,2017-07-25,BIRD,498824.0,4811309.0,0.9878593576592349
E31.7,2018-07-01,BIRD,498824.0,4811309.0,92.41826085947775
E31.7,2019-06-18,BIRD,498824.0,4811309.0,64.51952407643714
E31.8,2015-08-15,BIRD,499014.0,4811147.0,3.3675730515163593
E31.8,2016-08-03,BIRD,499014.0,4811147.0,9.212028496804606
E31.8,2017-07-25,BIRD,499014.0,4811147.0,-5.348350612372779
E31.8,2018-07-01,BIRD,499014.0,4811147.0,122.6763747833562
E31.8,2019-06-19,BIRD,499014.0,4811147.0,151.66598870800973
E32.1,2015-07-21,BIRD,497395.0,4810936.0,92.95682348457598
E32.1,2016-08-03,BIRD,497395.0,4810936.0,51.251078470435395
E32.1,2017-07-25,BIRD,497395.0,4810936.0,72.54706737876903
E32.1,2018-07-01,BIRD,497395.0,4810936.0,109.22637853373968
E32.2,2015-07-21,BIRD,497644.0,4810929.0,50.954282382958326
E32.2,2016-08-03,BIRD,497644.0,4810929.0,15.185583237688792
E32.2,2017-07-25,BIRD,497644.0,4810929.0,0.2384097583252858
E32.2,2018-07-01,BIRD,497644.0,4810929.0,25.579184320028176
E32.2,2019-06-12,BIRD,497644.0,4810929.0,21.59390303860262
E32.3,2015-07-20,BIRD,497894.0,4810921.0,30.536077824920003
E32.3,2016-08-03,BIRD,497894.0,4810921.0,2.4695438364833313
E32.3,2017-07-25,BIRD,497894.0,4810921.0,15.332749863901599
E32.3,2018-07-01,BIRD,497894.0,4810921.0,34.35084666733815
E32.3,2019-06-12,BIRD,497894.0,4810921.0,31.75423187969302
E32.4,2015-07-20,BIRD,498144.0,4810914.0,136.1877807504005
E32.4,2016-08-03,BIRD,498144.0,4810914.0,39.9386288030842
E32.4,2017-07-25,BIRD,498144.0,4810914.0,82.30150563538798
E32.4,2018-07-01,BIRD,498144.0,4810914.0,161.57447227860825
E32.4,2019-06-12,BIRD,498144.0,4810914.0,65.68565606197814
E32.5,2015-07-20,BIRD,498394.0,4810906.0,38.524019423068886
E32.5,2016-08-03,BIRD,498394.0,4810906.0,-4.438328389292971
E32.5,2017-07-25,BIRD,498394.0,4810906.0,-6.119385932407393
E32.5,2018-07-01,BIRD,498394.0,4810906.0,109.8446060901275
E32.5,2019-06-12,BIRD,498394.0,4810906.0,93.53723621095169
E32.6,2015-07-20,BIRD,498644.0,4810899.0,22.03615479137385
E32.6,2016-08-03,BIRD,498644.0,4810899.0,5.03448871539077
E32.6,2017-07-25,BIRD,498644.0,4810899.0,1.2362148461684814
E32.6,2018-07-01,BIRD,498644.0,4810899.0,93.46198291382584
E32.6,2019-06-12,BIRD,498644.0,4810899.0,63.49584393959806
E32.7,2015-07-20,BIRD,498894.0,4810891.0,24.913442806787057
E32.7,2016-08-03,BIRD,498894.0,4810891.0,-4.435486941448986
E32.7,2017-07-25,BIRD,498894.0,4810891.0,-11.647621760433035
E32.7,2018-07-01,BIRD,498894.0,4810891.0,75.11118054697467
E32.7,2019-06-12,BIRD,498894.0,4810891.0,122.35590946396515
E32.8,2015-07-20,BIRD,499144.0,4810884.0,20.407175984158116
E32.8,2016-08-03,BIRD,499144.0,4810884.0,-14.142016408631317
E32.8,2017-07-25,BIRD,499144.0,4810884.0,-5.106977781433247
E32.8,2018-07-01,BIRD,499144.0,4810884.0,94.98728685379136
E32.8,2019-06-12,BIRD,499144.0,4810884.0,44.976776316170884
E33.1,2015-07-07,BIRD,496707.0,4812286.0,64.61167582482797
E33.1,2016-07-20,BIRD,496707.0,4812286.0,15.185583237688792
E33.1,2017-07-05,BIRD,496707.0,4812286.0,30.489299100553545
E33.1,2018-07-01,BIRD,496707.0,4812286.0,29.960576377850025
E33.1,2019-06-16,BIRD,496707.0,4812286.0,40.667962140410815
E33.2,2015-07-07,BIRD,496476.0,4812189.0,229.05310225685545
E33.2,2016-07-20,BIRD,496476.0,4812189.0,-1.4721179838007976
E33.2,2017-07-05,BIRD,496476.0,4812189.0,39.23210293981003
E33.2,2018-07-01,BIRD,496476.0,4812189.0,112.74745868217151
E33.2,2019-06-16,BIRD,496476.0,4812189.0,138.04867910115814
E33.3,2015-07-07,BIRD,496246.0,4812092.0,89.42286590596578
E33.3,2016-07-20,BIRD,496246.0,4812092.0,14.200609735883187
E33.3,2017-07-05,BIRD,496246.0,4812092.0,16.975807505066488
E33.3,2017-08-03,PDOG,496240.22,4812074.5,15.1375
E33.3,2018-07-01,BIRD,496246.0,4812092.0,40.87269816777862
E33.3,2018-07-13,PDOG,496240.22,4812074.5,23.4155
E33.3,2019-06-16,BIRD,496246.0,4812092.0,54.38410413482292
E33.3,2019-07-18,PDOG,496240.22,4812074.5,26.00175
E33.3,2021-07-14,PDOG,496240.22,4812074.5,8.624749999999999
E33.4,2015-07-07,BIRD,496015.0,4811995.0,27.602967050073897
E33.4,2016-07-20,BIRD,496015.0,4811995.0,-2.2238650884982043
E33.4,2017-07-05,BIRD,496015.0,4811995.0,16.507918963348203
E33.4,2018-07-01,BIRD,496015.0,4811995.0,8.64463724028896
E33.4,2019-06-16,BIRD,496015.0,4811995.0,8.64463724028896
E33.5,2015-07-07,BIRD,495785.0,4811899.0,99.9994375824408
E33.5,2016-07-20,BIRD,495785.0,4811899.0,4.221393534387388
E33.5,2017-07-05,BIRD,495785.0,4811899.0,25.90986590471232
E33.5,2017-08-03,PDOG,495781.125,4811879.375,13.33945
E33.5,2018-07-01,BIRD,495785.0,4811899.0,36.00228988299786
E33.5,2018-07-13,PDOG,495781.125,4811879.375,10.357
E33.5,2018-07-18,PDOG,495781.125,4811879.375,46.38249999999999
E33.5,2019-06-16,BIRD,495785.0,4811899.0,57.21623679934621
E33.5,2019-07-18,PDOG,495781.125,4811879.375,18.7835
E33.5,2021-07-14,PDOG,495781.125,4811879.375,5.6485
E33.6,2015-07-07,BIRD,495555.0,4811802.0,3.1718096452209643
E33.6,2016-07-20,BIRD,495555.0,4811802.0,-15.538629917793719
E33.6,2017-07-05,BIRD,495555.0,4811802.0,6.037886170742028
E33.6,2018-07-01,BIRD,495555.0,4811802.0,4.712472209918294
E33.6,2019-06-16,BIRD,495555.0,4811802.0,88.4452801685545
E33.7,2015-07-07,BIRD,495324.0,4811705.0,56.02562730886055
E33.7,2016-07-20,BIRD,495324.0,4811705.0,-12.685481979962772
E33.7,2017-07-05,BIRD,495324.0,4811705.0,17.149317653310288
E33.7,2018-07-01,BIRD,495324.0,4811705.0,11.277834421096214
E33.7,2019-06-16,BIRD,495324.0,4811705.0,40.77121406062557
E33.8,2015-07-07,BIRD,495094.0,4811608.0,43.651044153265545
E33.8,2017-07-05,BIRD,495094.0,4811608.0,42.611893712568026
E33.8,2017-08-03,PDOG,495080.14,4811620.305,7.324999999999999
E33.8,2018-07-01,BIRD,495094.0,4811608.0,85.75957793186645
E33.8,2019-06-16,BIRD,495094.0,4811608.0,132.03540938880357
E33.8,2021-07-14,PDOG,495080.14,4811620.305,13.292000000000002
E34.1,2015-07-08,BIRD,496054.0,4813367.0,36.62748660172556
E34.1,2016-07-28,BIRD,496054.0,4813367.0,-3.6988689281526317
E34.1,2017-07-05,BIRD,496054.0,4813367.0,28.973529018541708
E34.2,2015-07-08,BIRD,495918.0,4813157.0,51.312442343722374
E34.2,2016-07-28,BIRD,495918.0,4813157.0,11.86529398683874
E34.2,2017-07-05,BIRD,495918.0,4813157.0,47.588106212763165
E34.3,2015-07-08,BIRD,495781.0,4812948.0,90.3508586682906
E34.3,2016-07-28,BIRD,495781.0,4812948.0,38.30318832530405
E34.3,2017-07-05,BIRD,495781.0,4812948.0,79.07465209782951
E34.4,2015-07-08,BIRD,495644.0,4812739.0,233.77018041375095
E34.4,2016-07-28,BIRD,495644.0,4812739.0,9.178287039279214
E34.4,2017-07-05,BIRD,495644.0,4812739.0,38.10540189554943
E34.5,2015-07-08,BIRD,495508.0,4812530.0,20.93116266924978
E34.5,2016-07-28,BIRD,495508.0,4812530.0,-9.581987382307585
E34.5,2017-07-05,BIRD,495508.0,4812530.0,11.566154549857428
E34.6,2015-07-08,BIRD,495371.0,4812320.0,62.86159393998561
E34.6,2016-07-28,BIRD,495371.0,4812320.0,-12.501736878814347
E34.6,2017-07-05,BIRD,495371.0,4812320.0,2.7766478775350545
E34.7,2015-07-07,BIRD,495234.0,4812111.0,28.445474452998813
E34.7,2016-07-28,BIRD,495234.0,4812111.0,-4.978044259332135
E34.7,2017-07-05,BIRD,495234.0,4812111.0,8.193313537473609
E34.8,2015-07-07,BIRD,495098.0,4811902.0,51.96804900590161
E34.8,2016-07-28,BIRD,495098.0,4811902.0,-11.46192271434516
E34.8,2017-07-05,BIRD,495098.0,4811902.0,15.836730141763992
E35.1,2015-07-16,BIRD,494977.0,4812385.0,52.70581426548134
E35.1,2016-07-28,BIRD,494977.0,4812385.0,3.147881348417171
E35.1,2017-08-03,PDOG,494989.12,4812396.835,11.4325
E35.1,2017-08-04,BIRD,494977.0,4812385.0,-2.930322572261761
E35.1,2018-07-01,BIRD,494977.0,4812385.0,32.91802051572978
E35.1,2018-07-13,PDOG,494989.12,4812396.835,46.25425
E35.1,2019-07-18,PDOG,494989.12,4812396.835,29.267500000000005
E35.1,2021-07-14,PDOG,494989.12,4812396.835,10.54475
E35.2,2015-07-16,BIRD,494891.0,4812619.0,11.787637245889087
E35.2,2016-07-28,BIRD,494891.0,4812619.0,-6.063158895098424
E35.2,2017-08-04,BIRD,494891.0,4812619.0,-5.224172868118159
E35.2,2018-07-01,BIRD,494891.0,4812619.0,57.72000632523498
E35.3,2015-07-16,BIRD,494806.0,4812854.0,204.25769675745372
E35.3,2016-07-28,BIRD,494806.0,4812854.0,9.051675804041004
E35.3,2017-08-03,PDOG,494790.915,4812857.1,26.192675
E35.3,2017-08-05,BIRD,494806.0,4812854.0,204.93305322509195
E35.3,2018-07-01,BIRD,494806.0,4812854.0,28.4573768039655
E35.3,2018-07-13,PDOG,494790.915,4812857.1,39.1735
E35.3,2019-07-18,PDOG,494790.915,4812857.1,27.3215
E35.3,2019-07-22,PDOG,494790.915,4812857.1,69.505
E35.3,2021-07-19,PDOG,494790.915,4812857.1,2.73975
E35.4,2015-07-16,BIRD,494720.0,4813089.0,49.09604716072398
E35.4,2016-07-28,BIRD,494720.0,4813089.0,7.98189687093612
E35.4,2017-08-05,BIRD,494720.0,4813089.0,24.08880474224586
E35.4,2018-07-01,BIRD,494720.0,4813089.0,82.97109267669042
E35.5,2015-07-16,BIRD,494635.0,4813324.0,116.16933008014448
E35.5,2016-07-28,BIRD,494635.0,4813324.0,51.03969185105769
E35.5,2017-08-04,BIRD,494635.0,4813324.0,26.399860732281407
E35.5,2018-07-01,BIRD,494635.0,4813324.0,76.21188334080352
E35.6,2015-07-16,BIRD,494549.0,4813559.0,200.11277643885253
E35.6,2016-07-28,BIRD,494549.0,4813559.0,1.0174746993479784
E35.6,2017-08-04,BIRD,494549.0,4813559.0,18.2538417242544
E35.6,2018-07-01,BIRD,494549.0,4813559.0,32.477050610629874
E35.7,2015-07-16,BIRD,494464.0,4813794.0,113.81107087142746
E35.7,2016-07-28,BIRD,494464.0,4813794.0,18.01141317274302
E35.7,2017-08-04,BIRD,494464.0,4813794.0,8.302362190327186
E35.7,2018-07-01,BIRD,494464.0,4813794.0,36.46235667355487
E35.8,2015-07-16,BIRD,494378.0,4814029.0,47.982464973078756
E35.8,2017-08-04,BIRD,494378.0,4814029.0,17.605805606433268
E35.8,2018-07-01,BIRD,494378.0,4814029.0,25.906472319707873
E36.1,2015-07-06,BIRD,493776.0,4811288.0,31.650337203626773
E36.1,2016-07-13,BIRD,493776.0,4811288.0,-6.073768867073126
E36.1,2017-07-16,BIRD,493776.0,4811288.0,28.848903616556292
E36.1,2018-07-01,BIRD,493776.0,4811288.0,47.9472939641687
E36.1,2019-06-16,BIRD,493776.0,4811288.0,37.77179018753647
E36.2,2015-07-06,BIRD,493776.0,4811538.0,42.730910572151515
E36.2,2016-07-13,BIRD,493776.0,4811538.0,7.141581034914323
E36.2,2017-07-16,BIRD,493776.0,4811538.0,1.3552235900558833
E36.2,2018-07-01,BIRD,493776.0,4811538.0,75.95048438933598
E36.2,2019-06-16,BIRD,493776.0,4811538.0,95.91527961611621
E36.3,2015-07-06,BIRD,493776.0,4811788.0,72.40824019336644
E36.3,2016-07-13,BIRD,493776.0,4811788.0,-1.4133694312583227
E36.3,2017-07-16,BIRD,493776.0,4811788.0,23.05311210893412
E36.3,2018-07-01,BIRD,493776.0,4811788.0,101.3730897989098
E36.3,2019-06-16,BIRD,493776.0,4811788.0,92.99588368222177
E36.4,2015-07-06,BIRD,493776.0,4812038.0,6.961916791371697
E36.4,2016-07-13,BIRD,493776.0,4812038.0,77.70126256968719
E36.4,2017-07-16,BIRD,493776.0,4812038.0,22.623445010260035
E36.4,2018-07-01,BIRD,493776.0,4812038.0,207.15348519123324
E36.4,2019-06-18,BIRD,493776.0,4812038.0,26.250318962173278
E36.5,2015-07-06,BIRD,493776.0,4812288.0,35.26026910154467
E36.5,2016-07-13,BIRD,493776.0,4812288.0,14.839673232631895
E36.5,2017-07-16,BIRD,493776.0,4812288.0,46.98991902708213
E36.5,2018-07-01,BIRD,493776.0,4812288.0,28.29545170690809
E36.5,2019-06-18,BIRD,493776.0,4812288.0,42.86248946215692
