ID,Date,Project,gps_E,gps_N,Method,bm_gm2,geometry,index_right,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,OBJECTID,mukey_1,comppct_r,CONFIDENCE,AVG_SAND,AVG_SILT,AVG_CLAY,texcl
E51.5,2017-07-07,BIRD,491642.0,4803599.0,vor,128.6834448546665,POINT (491642 4803599),72936,WY709,9,148,351526,85911,351526,100.0,R,42.2074162679,36.388277512,21.4043062201,loam
E52.1,2015-07-23,BIRD,487634.0,4803226.0,vor,15.157092867948451,POINT (487634 4803226),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.1,2016-07-25,BIRD,487634.0,4803226.0,vor,-8.662443072214083,POINT (487634 4803226),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.1,2017-07-26,BIRD,487634.0,4803226.0,vor,-4.494235493991422,POINT (487634 4803226),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.1,2017-08-07,PDOG,487645.49,4803208.29,clip,47.0,POINT (487645.49 4803208.29),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.1,2018-07-24,PDOG,487645.49,4803208.29,clip,56.19199999999999,POINT (487645.49 4803208.29),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.1,2019-07-16,PDOG,487645.49,4803208.29,clip,82.83399999999999,POINT (487645.49 4803208.29),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.1,2021-07-19,PDOG,487645.49,4803208.29,clip,51.951,POINT (487645.49 4803208.29),63640,WY709,9,129,351507,85892,351507,100.0,R,35.4917527476,30.8845560923,33.6236911601,clay loam
E52.2,2015-07-12,BIRD,487882.0,4803198.0,vor,73.66643489012237,POINT (487882 4803198),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E52.2,2016-07-25,BIRD,487882.0,4803198.0,vor,-3.8371150759712345,POINT (487882 4803198),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E52.2,2017-07-26,BIRD,487882.0,4803198.0,vor,14.28250414683036,POINT (487882 4803198),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E52.2,2017-08-07,PDOG,487894.55,4803210.47,clip,155.1721,POINT (487894.55 4803210.47),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E52.2,2018-07-24,PDOG,487894.55,4803210.47,clip,73.815,POINT (487894.55 4803210.47),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E52.2,2019-07-16,PDOG,487894.55,4803210.47,clip,150.087,POINT (487894.55 4803210.47),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E52.2,2021-07-15,PDOG,487894.55,4803210.47,clip,101.15949999999998,POINT (487894.55 4803210.47),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.2,2015-07-31,BIRD,484034.0,4804392.0,vor,91.08924449464878,POINT (484034 4804392),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.2,2016-07-10,BIRD,484034.0,4804392.0,vor,7.221701314007403,POINT (484034 4804392),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.2,2017-07-14,BIRD,484034.0,4804392.0,vor,53.47477609002259,POINT (484034 4804392),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.2,2017-08-07,PDOG,484042.19,4804376.2,clip,62.5891,POINT (484042.19 4804376.2),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.4,2015-07-31,BIRD,483734.0,4803992.0,vor,151.52628943123807,POINT (483734 4803992),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.4,2016-07-10,BIRD,483734.0,4803992.0,vor,64.88360885696969,POINT (483734 4803992),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.4,2017-07-14,BIRD,483734.0,4803992.0,vor,122.70768691754724,POINT (483734 4803992),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.5,2015-07-30,BIRD,483585.0,4803791.0,vor,424.3653406028647,POINT (483585 4803791),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.5,2016-07-10,BIRD,483585.0,4803791.0,vor,247.47778226765016,POINT (483585 4803791),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.5,2017-07-14,BIRD,483585.0,4803791.0,vor,346.0817163450774,POINT (483585 4803791),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.5,2017-08-07,PDOG,483602.52,4803796.0,clip,85.92509,POINT (483602.52 4803796),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.5,2021-07-26,PDOG,483602.52,4803796.0,clip,45.172,POINT (483602.52 4803796),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.6,2015-07-20,BIRD,483435.0,4803591.0,vor,665.1178748124644,POINT (483435 4803591),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.6,2016-07-10,BIRD,483435.0,4803591.0,vor,533.881034357501,POINT (483435 4803591),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.6,2017-07-14,BIRD,483435.0,4803591.0,vor,464.6678421988895,POINT (483435 4803591),70808,WY709,9,101,351479,85865,351479,100.0,R,31.3131578947,27.3053947368,41.3814473684,clay
E55.1,2015-07-31,BIRD,484183.0,4804592.0,vor,18.39110917551161,POINT (484183 4804592),59575,WY709,9,121,351499,85884,351499,100.0,R,61.1870786481,17.1432820675,21.6696392844,sandy clay loam
E55.1,2016-07-10,BIRD,484183.0,4804592.0,vor,12.398424427388331,POINT (484183 4804592),59575,WY709,9,121,351499,85884,351499,100.0,R,61.1870786481,17.1432820675,21.6696392844,sandy clay loam
E55.1,2017-07-14,BIRD,484183.0,4804592.0,vor,25.75772195955841,POINT (484183 4804592),59575,WY709,9,121,351499,85884,351499,100.0,R,61.1870786481,17.1432820675,21.6696392844,sandy clay loam
E55.1,2017-08-07,PDOG,484164.595,4804593.605,clip,47.4956,POINT (484164.595 4804593.605),59575,WY709,9,121,351499,85884,351499,100.0,R,61.1870786481,17.1432820675,21.6696392844,sandy clay loam
E55.3,2015-07-31,BIRD,483884.0,4804192.0,vor,79.61866715557053,POINT (483884 4804192),73609,WY709,9,105,351483,85869,351483,100.0,R,38.0841676201,37.0517788187,24.8640535612,loam
E55.3,2016-07-10,BIRD,483884.0,4804192.0,vor,36.15335339638983,POINT (483884 4804192),73609,WY709,9,105,351483,85869,351483,100.0,R,38.0841676201,37.0517788187,24.8640535612,loam
E55.3,2017-07-14,BIRD,483884.0,4804192.0,vor,18.28858045154938,POINT (483884 4804192),73609,WY709,9,105,351483,85869,351483,100.0,R,38.0841676201,37.0517788187,24.8640535612,loam
E57.1,2015-07-27,BIRD,476443.0,4809616.0,vor,8.215123268044362,POINT (476443 4809616),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.1,2016-07-12,BIRD,476443.0,4809616.0,vor,18.573553341473705,POINT (476443 4809616),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.1,2017-07-26,BIRD,476443.0,4809616.0,vor,7.258640135979148,POINT (476443 4809616),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.1,2017-07-31,PDOG,476459.5,4809618.115,clip,61.97,POINT (476459.5 4809618.115),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.2,2015-07-27,BIRD,476549.0,4809390.0,vor,40.12146870419604,POINT (476549 4809390),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.2,2016-07-12,BIRD,476549.0,4809390.0,vor,43.34364547670362,POINT (476549 4809390),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.2,2017-07-26,BIRD,476549.0,4809390.0,vor,23.91745479733038,POINT (476549 4809390),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.2,2017-07-31,PDOG,476538.155,4809375.665,clip,56.24,POINT (476538.155 4809375.665),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.3,2015-07-27,BIRD,476655.0,4809163.0,vor,66.84073089251574,POINT (476655 4809163),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.3,2016-07-12,BIRD,476655.0,4809163.0,vor,57.45884270978094,POINT (476655 4809163),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.3,2017-07-20,BIRD,476655.0,4809163.0,vor,49.281294175665344,POINT (476655 4809163),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2015-07-06,NEX,476490.90573285904,4809692.855105473,vor,29.694055711621925,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2015-07-21,NEX,476490.90573285904,4809692.855105473,clip,119.51333333333332,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2016-06-30,NEX,476490.90573285904,4809692.855105473,vor,26.12203902581992,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2016-08-03,NEX,476490.90573285904,4809692.855105473,clip,71.33333333333333,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2017-06-26,NEX,476490.90573285904,4809692.855105473,vor,67.89081311837319,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2017-07-17,NEX,476490.90573285904,4809692.855105473,clip,134.17999999999998,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2018-06-06,NEX,476490.90573285904,4809692.855105473,clip,223.2,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2018-06-25,NEX,476490.90573285904,4809692.855105473,clip,396.0,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2018-07-04,NEX,476490.90573285904,4809692.855105473,vor,292.9266987310205,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2018-07-31,NEX,476490.90573285904,4809692.855105473,clip,227.70666666666668,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2019-06-24,NEX,476490.90573285904,4809692.855105473,clip,502.3333333333333,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2019-06-24,NEX,476490.90573285904,4809692.855105473,vor,409.805338010375,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2019-07-29,NEX,476490.90573285904,4809692.855105473,clip,500.8066666666666,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2020-07-06,NEX,476490.90573285904,4809692.855105473,vor,174.42620175046625,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2020-07-07,NEX,476490.90573285904,4809692.855105473,clip,102.60666666666668,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2020-08-10,NEX,476490.90573285904,4809692.855105473,clip,107.68,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2021-07-01,NEX,476490.90573285904,4809692.855105473,clip,92.16666666666669,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-livestock ex,2021-07-01,NEX,476490.90573285904,4809692.855105473,vor,171.6053524960978,POINT (476490.90573285904 4809692.855105473),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2015-07-06,NEX,476490.9274171861,4809793.393144246,vor,95.50720228117616,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2015-07-21,NEX,476490.9274171861,4809793.393144246,clip,102.84666666666664,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2016-06-30,NEX,476490.9274171861,4809793.393144246,vor,36.11092262345792,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2016-08-03,NEX,476490.9274171861,4809793.393144246,clip,65.8,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2017-06-26,NEX,476490.9274171861,4809793.393144246,vor,49.46572095300464,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2017-07-17,NEX,476490.9274171861,4809793.393144246,clip,143.92666666666665,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2018-06-06,NEX,476490.9274171861,4809793.393144246,clip,225.1,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2018-06-25,NEX,476490.9274171861,4809793.393144246,clip,240.8333333333333,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2018-07-04,NEX,476490.9274171861,4809793.393144246,vor,168.79915131855725,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2018-07-31,NEX,476490.9274171861,4809793.393144246,clip,230.46000000000004,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2019-06-24,NEX,476490.9274171861,4809793.393144246,clip,465.6666666666667,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2019-06-24,NEX,476490.9274171861,4809793.393144246,vor,272.66230109742963,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2019-07-29,NEX,476490.9274171861,4809793.393144246,clip,448.2533333333333,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2020-07-06,NEX,476490.9274171861,4809793.393144246,vor,141.06530411197704,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2020-07-07,NEX,476490.9274171861,4809793.393144246,clip,58.34,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2020-08-10,NEX,476490.9274171861,4809793.393144246,clip,155.56,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2021-06-30,NEX,476490.9274171861,4809793.393144246,clip,60.6,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-out,2021-06-30,NEX,476490.9274171861,4809793.393144246,vor,71.68949375145836,POINT (476490.9274171861 4809793.393144246),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2015-07-06,NEX,476490.9991787133,4809773.3737151725,vor,110.58522221888803,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2015-07-21,NEX,476490.9991787133,4809773.3737151725,clip,125.08666666666666,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2016-06-30,NEX,476490.9991787133,4809773.3737151725,vor,78.29671378579349,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2016-08-03,NEX,476490.9991787133,4809773.3737151725,clip,45.2,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2017-06-26,NEX,476490.9991787133,4809773.3737151725,vor,91.10308383988796,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2017-07-17,NEX,476490.9991787133,4809773.3737151725,clip,251.1733333333333,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2018-06-06,NEX,476490.9991787133,4809773.3737151725,clip,329.3,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2018-06-25,NEX,476490.9991787133,4809773.3737151725,clip,433.1666666666667,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2018-07-04,NEX,476490.9991787133,4809773.3737151725,vor,315.5110978010773,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2018-07-31,NEX,476490.9991787133,4809773.3737151725,clip,356.22,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2019-06-26,NEX,476490.9991787133,4809773.3737151725,clip,486.0,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2019-06-27,NEX,476490.9991787133,4809773.3737151725,vor,557.6754973647018,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2019-07-29,NEX,476490.9991787133,4809773.3737151725,clip,522.7333333333333,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2020-07-06,NEX,476490.9991787133,4809773.3737151725,vor,212.4902343020408,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2020-07-07,NEX,476490.9991787133,4809773.3737151725,clip,52.72666666666667,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2020-08-10,NEX,476490.9991787133,4809773.3737151725,clip,82.0,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2021-06-30,NEX,476490.9991787133,4809773.3737151725,clip,99.16666666666669,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
steckley-prairie dog-ungulate ex,2021-06-30,NEX,476490.9991787133,4809773.3737151725,vor,167.36379761785014,POINT (476490.9991787133 4809773.3737151725),72303,WY709,9,150,351528,85913,351528,100.0,R,34.4769977761,30.061868977,35.4611332468,clay loam
E57.4,2015-07-27,BIRD,476760.0,4808937.0,vor,75.48299430435907,POINT (476760 4808937),74025,WY709,9,130,351508,85893,351508,100.0,R,70.2200657895,13.7663651316,16.0135690789,sandy loam
E57.4,2017-07-27,BIRD,476760.0,4808937.0,vor,34.752598448857185,POINT (476760 4808937),74025,WY709,9,130,351508,85893,351508,100.0,R,70.2200657895,13.7663651316,16.0135690789,sandy loam
E57.5,2015-07-27,BIRD,476866.0,4808710.0,vor,81.4451807506797,POINT (476866 4808710),69492,WY709,9,120,351498,85883,351498,100.0,R,41.4901315789,31.1565789474,27.3532894737,clay loam
E57.5,2016-07-12,BIRD,476866.0,4808710.0,vor,35.48250841779199,POINT (476866 4808710),69492,WY709,9,120,351498,85883,351498,100.0,R,41.4901315789,31.1565789474,27.3532894737,clay loam
E57.5,2017-07-27,BIRD,476866.0,4808710.0,vor,28.85176943178605,POINT (476866 4808710),69492,WY709,9,120,351498,85883,351498,100.0,R,41.4901315789,31.1565789474,27.3532894737,clay loam
E57.5,2017-07-31,PDOG,476878.825,4808709.785,clip,56.73,POINT (476878.825 4808709.785),69492,WY709,9,120,351498,85883,351498,100.0,R,41.4901315789,31.1565789474,27.3532894737,clay loam
E57.6,2015-07-27,BIRD,476971.0,4808483.0,vor,83.79619782993922,POINT (476971 4808483),68028,WY709,9,152,351530,85915,351530,100.0,R,37.5046308813,35.6094459949,26.8859231239,loam
E6.1,2016-08-09,BIRD,498656.0,4827544.0,vor,-12.43882920233567,POINT (498656 4827544),48752,WY045,10,100,349383,75898,349383,100.0,R,32.7546511628,33.1697674419,34.0755813953,clay loam
E6.1,2017-06-23,BIRD,498656.0,4827544.0,vor,5.222387932615464,POINT (498656 4827544),48752,WY045,10,100,349383,75898,349383,100.0,R,32.7546511628,33.1697674419,34.0755813953,clay loam
E6.2,2015-08-19,BIRD,498666.0,4827294.0,vor,19.933042778822344,POINT (498666 4827294),47869,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.2,2016-08-09,BIRD,498666.0,4827294.0,vor,-13.596884005421856,POINT (498666 4827294),47869,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.2,2017-06-23,BIRD,498666.0,4827294.0,vor,15.287986761652483,POINT (498666 4827294),47869,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.3,2015-08-19,BIRD,498676.0,4827044.0,vor,13.306804746965884,POINT (498676 4827044),47869,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.3,2016-08-09,BIRD,498676.0,4827044.0,vor,-15.480234927863554,POINT (498676 4827044),47869,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.3,2017-06-23,BIRD,498676.0,4827044.0,vor,7.813510394519545,POINT (498676 4827044),47869,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.6,2016-08-09,BIRD,498706.0,4826295.0,vor,44.80838647411785,POINT (498706 4826295),47787,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.6,2017-06-24,BIRD,498706.0,4826295.0,vor,40.873680286146325,POINT (498706 4826295),47787,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.7,2015-08-19,BIRD,498716.0,4826045.0,vor,122.24663468401224,POINT (498716 4826045),47787,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.7,2016-08-09,BIRD,498716.0,4826045.0,vor,68.4673225934105,POINT (498716 4826045),47787,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E6.7,2017-06-24,BIRD,498716.0,4826045.0,vor,53.12139296974643,POINT (498716 4826045),47787,WY045,10,5,349454,75943,349454,100.0,R,33.8791118421,30.7405427632,35.3803453947,clay loam
E60.3,2015-07-10,BIRD,488537.0,4798055.0,vor,74.23010850406853,POINT (488537 4798055),67033,WY709,9,135,351513,85898,351513,100.0,R,52.130868835,31.4932225715,16.3759085936,sandy loam
E60.3,2016-07-14,BIRD,488537.0,4798055.0,vor,53.14688075950932,POINT (488537 4798055),67033,WY709,9,135,351513,85898,351513,100.0,R,52.130868835,31.4932225715,16.3759085936,sandy loam
