,model,numb_vars,formula,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
0,projyear,3,np.log(bm) ~ ndii7 + bai_126 + bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.424,0.4216,8268.796,715.9667,103.2067,6.5523,0.9586,0.1382,1.2082,,27.3321,1.1611,0.0298,1.6043,0.0522,0.2825,0.0092,391.449,1.4261,11.4957,445.0209,482.4003,0.5958,0.0366,0.6459
0,projyear,3,np.log(bm) ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.4223,0.4199,8275.2182,678.5571,59.6158,6.6686,0.9085,0.0798,1.039,,21.1654,1.1601,0.0316,1.6066,0.0532,0.2829,0.0094,386.2748,1.4071,11.7072,437.1372,462.3334,0.5853,0.0283,0.619
0,projyear,3,np.log(bm) ~ nir + swir1 + bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(nir**2) + I(swir1**2) + I(bai_126**2),0.4987,0.4967,7964.7411,615.9124,57.8334,6.99,0.8246,0.0774,0.9535,,24.9875,1.0232,0.0293,1.494,0.047,0.2631,0.0083,319.8861,1.1647,12.2371,385.2337,414.1762,0.5158,0.0335,0.5545
0,projyear,3,np.log(bm) ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246 + I(nir**2) + I(swir1**2) + I(bai_246**2),0.5231,0.5212,7855.6436,611.9556,53.1269,5.6855,0.8193,0.0711,0.9204,,17.7682,1.0081,0.0282,1.4603,0.044,0.2571,0.0078,331.5767,1.2062,9.974,379.8486,405.2733,0.5086,0.0238,0.5426
0,projyear,3,np.log(bm) ~ nir + swir2 + bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126 + I(nir**2) + I(swir2**2) + I(bai_126**2),0.5609,0.5591,7674.9325,597.797,43.9628,5.6618,0.8004,0.0589,0.8822,,18.6606,0.9632,0.0138,1.3984,0.0329,0.2462,0.0058,323.0149,1.1765,9.9651,375.7583,398.2501,0.5031,0.025,0.5332
0,projyear,3,np.log(bm) ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246 + I(nir**2) + I(swir2**2) + I(bai_246**2),0.558,0.5561,7689.7706,595.4687,35.4635,5.5363,0.7972,0.0475,0.8662,,12.9322,0.9706,0.0152,1.4073,0.0342,0.2478,0.006,321.4724,1.1713,9.7357,375.3424,392.7836,0.5025,0.0173,0.5259
0,projyear,3,np.log(bm) ~ nir + bai_126 + bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136 + I(nir**2) + I(bai_126**2) + I(bai_136**2),0.4324,0.43,8236.5934,723.6207,100.6429,7.7307,0.9688,0.1347,1.2211,,16.8749,1.0965,0.0441,1.5932,0.0575,0.2805,0.0101,319.162,1.1625,13.5198,415.9694,434.4345,0.5569,0.0226,0.5816
0,projyear,3,np.log(bm) ~ nir + bai_126 + bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236 + I(nir**2) + I(bai_126**2) + I(bai_236**2),0.4326,0.4303,8235.6156,668.0318,35.2762,7.7749,0.8944,0.0472,0.9611,,22.1488,1.0954,0.045,1.5924,0.0589,0.2804,0.0104,319.1143,1.1623,13.6088,410.6189,435.4802,0.5498,0.0297,0.583
0,projyear,3,np.log(bm) ~ nir + bai_126 + bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246 + I(nir**2) + I(bai_126**2) + I(bai_246**2),0.5622,0.5604,7668.7793,604.1169,47.7599,5.5943,0.8088,0.0639,0.9026,,18.4411,0.9608,0.0252,1.397,0.0413,0.246,0.0073,322.0243,1.173,9.8284,378.7933,403.0704,0.5071,0.0247,0.5396
0,projyear,3,np.log(bm) ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246 + I(nir**2) + I(bai_136**2) + I(bai_246**2),0.5374,0.5355,7789.2917,584.5959,45.7349,5.9351,0.7827,0.0612,0.8757,,10.664,0.9753,0.0258,1.4336,0.0426,0.2524,0.0075,292.4954,1.0653,10.4256,368.4535,385.688,0.4933,0.0143,0.5164
0,projyear,3,np.log(bm) ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246 + I(nir**2) + I(bai_236**2) + I(bai_246**2),0.5079,0.5058,7924.5482,582.9767,37.3092,5.8474,0.7805,0.05,0.8482,,8.9325,1.0081,0.0336,1.4797,0.0505,0.2606,0.0089,302.0541,1.1001,10.2809,367.3988,378.3758,0.4919,0.012,0.5066
0,projyear,3,np.log(bm) ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246 + I(swir1**2) + I(bai_126**2) + I(bai_246**2),0.5132,0.5112,7900.7598,621.1526,47.8434,6.367,0.8316,0.0641,0.9168,,23.2126,1.0318,0.0301,1.4743,0.0433,0.2596,0.0076,347.8879,1.2671,11.1636,395.5554,420.1397,0.5296,0.0311,0.5625
0,projyear,3,np.log(bm) ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246 + I(swir2**2) + I(bai_126**2) + I(bai_246**2),0.5621,0.5603,7668.9887,598.0991,42.9879,5.6283,0.8008,0.0576,0.8834,,17.9089,0.9633,0.016,1.398,0.034,0.2462,0.006,323.5187,1.1785,9.9061,376.1753,399.5017,0.5036,0.024,0.5349
0,projyear,3,np.log(bm) ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246 + I(bai_126**2) + I(bai_136**2) + I(bai_246**2),0.3716,0.369,8459.1952,807.0543,226.7199,7.6318,1.0805,0.3035,1.6767,,30.7953,1.2016,0.0404,1.6749,0.0552,0.2949,0.0097,424.7412,1.5455,13.3743,460.7377,502.7742,0.6169,0.0412,0.6731
0,projyear,3,np.log(bm) ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246 + I(bai_126**2) + I(bai_236**2) + I(bai_246**2),0.3656,0.3629,8480.0143,773.7085,173.6808,7.9087,1.0359,0.2325,1.4881,,26.466,1.2044,0.0426,1.6827,0.0586,0.2963,0.0103,415.5257,1.5122,13.8595,456.1908,490.5333,0.6108,0.0354,0.6567
0,projyear,4,np.log(bm) ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir + I(dfi**2) + I(ndvi**2) + I(satvi**2) + I(nir**2),0.5648,0.562,7665.854,601.7243,19.0155,5.0035,0.8056,0.0255,0.839,,8.4505,0.9669,0.0136,1.3951,0.0351,0.2457,0.0062,330.0004,1.2015,8.8222,381.1491,392.7143,0.5103,0.0113,0.5258
0,projyear,4,np.log(bm) ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126 + I(dfi**2) + I(ndvi**2) + I(satvi**2) + I(bai_126**2),0.556,0.5532,7709.2147,593.7338,42.6358,5.3906,0.7949,0.0571,0.8903,,8.9006,0.9649,0.0212,1.4062,0.0462,0.2476,0.0081,296.2572,1.0788,9.5287,374.435,388.4792,0.5013,0.0119,0.5201
0,projyear,4,np.log(bm) ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246 + I(dfi**2) + I(ndvi**2) + I(satvi**2) + I(bai_246**2),0.5578,0.5549,7700.7589,608.2766,22.1556,5.0579,0.8144,0.0297,0.8548,,7.8524,0.9768,0.0152,1.4056,0.0387,0.2475,0.0068,328.3284,1.1956,8.9223,386.6483,397.242,0.5177,0.0105,0.5318
0,projyear,4,np.log(bm) ~ dfi + ndvi + nir + bai_126 + dfi:ndvi + dfi:nir + dfi:bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126 + I(dfi**2) + I(ndvi**2) + I(nir**2) + I(bai_126**2),0.5773,0.5745,7602.1231,602.4288,46.3353,5.1268,0.8066,0.062,0.8937,,14.4668,0.9441,0.0104,1.3764,0.0327,0.2424,0.0058,320.2557,1.1667,9.0318,375.1636,390.9376,0.5023,0.0194,0.5234
0,projyear,4,np.log(bm) ~ dfi + ndvi + nir + bai_246 + dfi:ndvi + dfi:nir + dfi:bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246 + I(dfi**2) + I(ndvi**2) + I(nir**2) + I(bai_246**2),0.5588,0.5559,7695.7858,569.9076,32.2316,5.4392,0.763,0.0432,0.8216,,6.0215,0.9529,0.0195,1.4021,0.0389,0.2469,0.0068,290.2548,1.0575,9.5981,359.6349,369.4037,0.4815,0.0081,0.4946
0,projyear,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndvi**2) + I(bai_126**2) + I(bai_246**2),0.5633,0.5605,7673.1456,611.9794,37.1975,5.0168,0.8193,0.0498,0.8891,,9.8271,0.9684,0.0144,1.3974,0.0374,0.2461,0.0066,330.3868,1.2036,8.855,385.2433,395.4295,0.5158,0.0132,0.5294
0,projyear,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir + I(dfi**2) + I(ndti**2) + I(ndii7**2) + I(nir**2),0.5561,0.5532,7709.1785,612.9613,28.6419,5.2611,0.8207,0.0383,0.8919,,10.2112,0.9759,0.0163,1.4106,0.0345,0.2484,0.0061,331.513,1.208,9.2509,382.8661,398.6666,0.5126,0.0137,0.5338
0,projyear,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126 + I(dfi**2) + I(ndti**2) + I(ndii7**2) + I(bai_126**2),0.5267,0.5237,7849.0576,638.896,37.432,5.4054,0.8554,0.0501,0.9247,,16.4916,1.0208,0.0336,1.4537,0.0574,0.256,0.0101,343.7266,1.2526,9.5176,404.0512,428.8887,0.541,0.0221,0.5742
0,projyear,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136 + I(dfi**2) + I(ndti**2) + I(ndii7**2) + I(bai_136**2),0.5516,0.5487,7730.9176,613.9281,31.3696,5.262,0.822,0.042,0.8883,,6.6641,0.9851,0.0179,1.4187,0.0396,0.2498,0.007,316.0787,1.1519,9.2838,389.2231,397.0804,0.5211,0.0089,0.5316
0,projyear,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236 + I(dfi**2) + I(ndti**2) + I(ndii7**2) + I(bai_236**2),0.5566,0.5537,7706.7059,615.6617,36.2697,5.1676,0.8243,0.0486,0.8836,,11.2651,0.9767,0.0181,1.4109,0.0397,0.2484,0.007,323.0755,1.1766,9.1082,386.8135,408.0741,0.5179,0.0151,0.5463
0,projyear,4,np.log(bm) ~ dfi + ndti + nir + bai_126 + dfi:ndti + dfi:nir + dfi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_126**2),0.5507,0.5478,7735.3414,667.9431,36.4389,5.1978,0.8943,0.0488,0.9598,,6.8863,0.995,0.0135,1.4205,0.0327,0.2501,0.0058,395.4618,1.4379,9.1213,402.8483,409.3062,0.5394,0.0092,0.548
0,projyear,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_136**2),0.5381,0.5352,7795.6851,635.7189,23.9511,5.1696,0.8511,0.0321,0.8778,,11.8848,1.008,0.0231,1.4366,0.0382,0.253,0.0067,363.8222,1.3245,9.068,401.0252,415.0821,0.5369,0.0159,0.5557
0,projyear,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_236**2),0.5514,0.5485,7732.1417,605.0484,34.2095,5.1917,0.8101,0.0458,0.867,,11.8806,0.9759,0.018,1.4173,0.0391,0.2496,0.0069,329.8603,1.2005,9.14,378.5944,398.5617,0.5069,0.0159,0.5336
0,projyear,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246 + I(dfi**2) + I(ndti**2) + I(nir**2) + I(bai_246**2),0.5583,0.5554,7698.2296,578.303,34.4798,5.4443,0.7743,0.0462,0.8472,,6.0733,0.9517,0.0188,1.4031,0.0395,0.2471,0.007,288.2428,1.05,9.6076,359.0256,370.6573,0.4807,0.0081,0.4963
0,projyear,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_136**2),0.5499,0.547,7739.1325,632.5279,47.2569,5.132,0.8469,0.0633,0.9365,,13.7734,0.988,0.0157,1.4211,0.0386,0.2502,0.0068,359.498,1.3082,9.0418,393.7274,414.7803,0.5271,0.0184,0.5553
0,projyear,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_236**2),0.5514,0.5485,7732.1919,618.8705,38.8171,5.1479,0.8286,0.052,0.8969,,12.3335,0.9841,0.0166,1.418,0.0387,0.2497,0.0068,352.052,1.2809,9.0737,389.1129,410.5143,0.521,0.0165,0.5496
0,projyear,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_126**2) + I(bai_246**2),0.5268,0.5238,7848.5457,654.8533,35.024,5.3995,0.8767,0.0469,0.9424,,9.0562,1.0236,0.0223,1.4538,0.0462,0.256,0.0081,365.2449,1.3297,9.4977,416.4142,426.7003,0.5575,0.0121,0.5713
0,projyear,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_136**2) + I(bai_246**2),0.5444,0.5415,7765.7748,659.6213,75.4724,5.2684,0.8831,0.101,1.079,,8.1755,0.9819,0.0213,1.4249,0.0419,0.2509,0.0074,299.3886,1.0904,9.2758,391.1371,401.5683,0.5237,0.0109,0.5376
0,projyear,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246 + I(dfi**2) + I(ndti**2) + I(bai_236**2) + I(bai_246**2),0.5606,0.5578,7686.5387,592.2737,37.644,5.3491,0.793,0.0504,0.8607,,9.8916,0.9566,0.0198,1.4023,0.0435,0.2469,0.0077,295.2652,1.0751,9.4365,368.9027,387.7604,0.4939,0.0132,0.5192
0,projyear,4,np.log(bm) ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(nir**2),0.5651,0.5623,7664.1851,597.922,21.9446,5.0973,0.8005,0.0294,0.8426,,8.8434,0.9641,0.0152,1.3948,0.0363,0.2456,0.0064,324.626,1.1816,8.988,378.1511,390.8804,0.5063,0.0118,0.5233
0,projyear,4,np.log(bm) ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(swir1**2),0.57,0.5672,7639.2642,589.4297,30.1041,5.1385,0.7892,0.0403,0.852,,9.3967,0.9546,0.0127,1.3879,0.0328,0.2444,0.0058,316.773,1.1534,9.0635,373.5219,385.3923,0.5001,0.0126,0.516
0,projyear,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(bai_126**2),0.5541,0.5513,7718.531,606.4255,35.8236,5.52,0.8119,0.048,0.8999,,9.3891,0.9695,0.0264,1.4095,0.0482,0.2482,0.0085,300.9205,1.0957,9.7569,381.0286,393.0036,0.5101,0.0126,0.5262
0,projyear,4,np.log(bm) ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236 + I(dfi**2) + I(satvi**2) + I(ndii7**2) + I(bai_236**2),0.5584,0.5556,7697.3764,607.1719,37.0397,5.0818,0.8129,0.0496,0.8744,,13.0583,0.9771,0.0141,1.4062,0.0392,0.2476,0.0069,332.802,1.2117,8.9887,388.0259,409.6102,0.5195,0.0175,0.5484
0,projyear,4,np.log(bm) ~ dfi + satvi + nir + swir1 + dfi:satvi + dfi:nir + dfi:swir1 + satvi:nir + satvi:swir1 + nir:swir1 + I(dfi**2) + I(satvi**2) + I(nir**2) + I(swir1**2),0.5772,0.5745,7602.2374,580.0685,43.103,5.2839,0.7766,0.0577,0.8579,,11.9912,0.9341,0.0089,1.376,0.0322,0.2423,0.0057,292.4533,1.0652,9.3212,361.3533,374.4711,0.4838,0.0161,0.5014
0,projyear,4,np.log(bm) ~ dfi + satvi + nir + bai_126 + dfi:satvi + dfi:nir + dfi:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126 + I(dfi**2) + I(satvi**2) + I(nir**2) + I(bai_126**2),0.5422,0.5393,7776.2964,635.4785,59.0911,5.9508,0.8508,0.0791,0.9563,,18.8258,0.9768,0.0168,1.4348,0.0339,0.2527,0.006,295.6831,1.0772,10.4548,392.6914,413.268,0.5258,0.0252,0.5533
0,projyear,4,np.log(bm) ~ dfi + satvi + nir + bai_236 + dfi:satvi + dfi:nir + dfi:bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236 + I(dfi**2) + I(satvi**2) + I(nir**2) + I(bai_236**2),0.5255,0.5224,7854.9095,626.7018,57.4159,6.0375,0.8391,0.0769,0.9275,,21.0125,0.9957,0.0272,1.4573,0.0382,0.2566,0.0067,310.301,1.1294,10.6474,388.6141,421.874,0.5203,0.0281,0.5648
0,projyear,4,np.log(bm) ~ dfi + satvi + nir + bai_246 + dfi:satvi + dfi:nir + dfi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246 + I(dfi**2) + I(satvi**2) + I(nir**2) + I(bai_246**2),0.5632,0.5604,7673.4362,574.91,43.0864,5.4768,0.7697,0.0577,0.8577,,9.5948,0.9484,0.016,1.397,0.0373,0.246,0.0066,290.5937,1.0585,9.6532,360.296,373.8543,0.4824,0.0128,0.5005
0,projyear,4,np.log(bm) ~ dfi + satvi + swir1 + bai_126 + dfi:satvi + dfi:swir1 + dfi:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126 + I(dfi**2) + I(satvi**2) + I(swir1**2) + I(bai_126**2),0.5805,0.5778,7585.1543,579.8479,50.4311,5.3525,0.7763,0.0675,0.8633,,15.2078,0.9232,0.0156,1.3706,0.0368,0.2414,0.0065,289.9353,1.056,9.4243,358.6864,373.6332,0.4802,0.0204,0.5002
0,projyear,4,np.log(bm) ~ dfi + satvi + swir1 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246 + I(dfi**2) + I(satvi**2) + I(swir1**2) + I(bai_246**2),0.5721,0.5694,7628.4798,579.4907,43.4734,5.3439,0.7758,0.0582,0.8619,,11.0009,0.9409,0.0119,1.3844,0.033,0.2438,0.0058,293.5497,1.0692,9.4247,362.5366,375.9753,0.4854,0.0147,0.5034
0,projyear,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_236 + dfi:satvi + dfi:bai_126 + dfi:bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236 + I(dfi**2) + I(satvi**2) + I(bai_126**2) + I(bai_236**2),0.5395,0.5365,7789.4584,628.7402,56.6209,5.7417,0.8418,0.0758,0.9382,,15.5391,0.9855,0.0145,1.4362,0.0387,0.2529,0.0068,309.5151,1.1268,10.1427,393.4994,413.2809,0.5268,0.0208,0.5533
0,projyear,4,np.log(bm) ~ dfi + satvi + bai_126 + bai_246 + dfi:satvi + dfi:bai_126 + dfi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246 + I(dfi**2) + I(satvi**2) + I(bai_126**2) + I(bai_246**2),0.5169,0.5138,7894.0356,657.581,50.1855,6.1533,0.8804,0.0672,0.9721,,11.2689,1.0133,0.0301,1.4673,0.0499,0.2584,0.0088,309.4936,1.1265,10.8701,409.9001,425.3969,0.5488,0.0151,0.5695
0,projyear,4,np.log(bm) ~ dfi + satvi + bai_236 + bai_246 + dfi:satvi + dfi:bai_236 + dfi:bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246 + I(dfi**2) + I(satvi**2) + I(bai_236**2) + I(bai_246**2),0.5494,0.5465,7741.5504,626.0729,43.5031,5.3762,0.8382,0.0582,0.9144,,13.2288,0.9855,0.013,1.4203,0.0389,0.2501,0.0069,316.1444,1.1514,9.5158,395.4825,416.7102,0.5295,0.0177,0.5579
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + swir1 + dfi:ndii7 + dfi:nir + dfi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(swir1**2),0.5634,0.5606,7672.6917,609.6786,42.1712,5.5206,0.8163,0.0565,0.9172,,10.9904,0.9567,0.0126,1.3991,0.0281,0.2464,0.0049,306.4778,1.1171,9.7032,377.7073,396.737,0.5057,0.0147,0.5312
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + swir2 + dfi:ndii7 + dfi:nir + dfi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(swir2**2),0.5785,0.5758,7595.5075,585.8982,42.0718,5.498,0.7844,0.0563,0.8735,,11.0421,0.9287,0.0116,1.3735,0.0271,0.2419,0.0048,282.0752,1.0279,9.6844,360.21,378.3007,0.4823,0.0148,0.5065
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + bai_126 + dfi:ndii7 + dfi:nir + dfi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_126**2),0.5576,0.5547,7701.5364,621.056,43.1596,5.4463,0.8315,0.0578,0.9263,,12.732,0.9719,0.0117,1.4077,0.0329,0.2479,0.0058,336.7075,1.2261,9.571,383.8154,400.8289,0.5139,0.017,0.5366
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_136**2),0.5598,0.5569,7690.7592,591.5649,23.9399,5.2645,0.792,0.0321,0.8276,,12.4753,0.9707,0.0113,1.4015,0.0314,0.2468,0.0055,330.0949,1.2024,9.2646,378.1815,391.562,0.5063,0.0167,0.5242
0,projyear,4,np.log(bm) ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236 + I(dfi**2) + I(ndii7**2) + I(nir**2) + I(bai_236**2),0.5656,0.5628,7661.4994,593.7159,25.1206,5.3949,0.7949,0.0336,0.8343,,12.3772,0.9556,0.0105,1.3931,0.032,0.2453,0.0056,331.2805,1.2059,9.496,371.2752,387.5902,0.4971,0.0166,0.5189
0,projyear,4,np.log(bm) ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir1**2) + I(bai_126**2),0.5617,0.5589,7680.9957,604.7289,48.9005,5.6905,0.8096,0.0655,0.9076,,13.8819,0.9569,0.0085,1.4021,0.0284,0.2469,0.005,312.2384,1.1374,10.0064,373.1176,390.097,0.4995,0.0186,0.5223
0,projyear,4,np.log(bm) ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126 + I(dfi**2) + I(ndii7**2) + I(swir2**2) + I(bai_126**2),0.5706,0.5678,7636.3275,596.3903,52.7076,5.6434,0.7985,0.0706,0.9021,,14.8817,0.9447,0.0076,1.3875,0.0274,0.2443,0.0048,310.7572,1.1317,9.9295,369.2042,387.3166,0.4943,0.0199,0.5186
0,projyear,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_136**2),0.5549,0.552,7714.997,623.1214,60.0029,5.3252,0.8343,0.0803,0.9763,,17.5068,0.977,0.0124,1.4101,0.0371,0.2483,0.0065,335.7589,1.2225,9.4006,388.2034,411.551,0.5197,0.0234,0.551
0,projyear,4,np.log(bm) ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236 + I(dfi**2) + I(ndii7**2) + I(bai_126**2) + I(bai_236**2),0.5551,0.5522,7713.8445,607.2278,41.0735,5.3639,0.813,0.055,0.8962,,14.0061,0.9744,0.0135,1.4093,0.0371,0.2482,0.0065,331.0608,1.2053,9.4739,382.8585,402.5866,0.5126,0.0188,0.539
0,projyear,4,np.log(bm) ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126 + I(dfi**2) + I(nir**2) + I(swir1**2) + I(bai_126**2),0.5604,0.5575,7687.7474,593.0279,57.288,5.9107,0.794,0.0767,0.92,,16.0655,0.9486,0.0049,1.4021,0.0265,0.2469,0.0047,297.4873,1.0833,10.3949,366.543,386.6996,0.4907,0.0215,0.5177
